event_id,lat_median,long_median,timezone,heart_rate_median,heart_rate_50w,heart_rate_10,heart_rate_25,heart_rate_75,heart_rate_90,heart_rate_10w,heart_rate_25w,heart_rate_75w,heart_rate_90w,heart_rate_sdw,heart_rate_min,heart_rate_max,cadence_median,heart_rate_mean,heart_rate_mean_na,temperature_median,temperature_median_v2,temperature_mean_na,median_cadence,cadence_mean,cadence_10,cadence_25,cadence_75,cadence_90,cadence_10w,cadence_25w,cadence_75w,cadence_90w,altitude_min,altitude_amean,altitude_max,altitude_ascended,altitude_descended,total_distance,speed_average,speed_median,speed_10,speed_25,speed_75,speed_90,speed_50w,speed_10w,speed_25w,speed_75w,speed_90w,speed_max,speed_sd,speed_sdw,timestamp_start_run,timestamp_end_run,datetime_ts,heart_rate_speed_cor,heart_rate_speed_cor_2,heart_rate_temp_cor,heart_rate_temp_cor_2,speed_distance_cor,speed_distance_cor_spearman,speed_cadence_cor,heart_rate_cadence_cor,sub_sport,direction_n_avg,direction_ne_avg,direction_e_avg,direction_se_avg,direction_s_avg,direction_sw_avg,direction_w_avg,direction_nw_avg,mean_rotation_velocity,mean_abs_rotation_velocity,total_angle_delta,total_abs_angle_delta,griddiness,griddiness_v2,griddiness_v3,orientation_center,orientation_sd,n_laps,rest_time_total,n_rests,rest_time_average,rest_time_min,rest_time_max,rest_time_median,rest_time_sd,n_laps_over_15,lap_trigger_distance,lap_trigger_session_end,lap_trigger_manual,lap_trigger_other,strides_total,lap_speed_sd,n_laps_00_to_05,n_laps_05_to_06,n_laps_06_to_07,n_laps_07_to_08,n_laps_08_to_09,n_laps_09_to_10,n_laps_10_to_11,n_laps_11_to_12,n_laps_12_to_13,n_laps_13_to_14,n_laps_14_to_15,n_laps_15_to_16,n_laps_16_to_17,n_laps_17_to_18,n_laps_18_to_19,n_laps_19_to_20,n_laps_20_to_22,n_laps_22_to_25,n_laps_25_plus,start_to_stop_time_mean,start_to_stop_time_median,start_to_stop_time_min,start_to_stop_time_max,timestamp_start,timestamp_stop,total_time_elapsed,speed_proportion__0_5,speed_proportion__5_6,speed_proportion__6_7,speed_proportion__7_8,speed_proportion__8_9,speed_proportion__9_10,speed_proportion__10_11,speed_proportion__11_12,speed_proportion__12_13,speed_proportion__13_14,speed_proportion__14_15,speed_proportion__15_16,speed_proportion__16_17,speed_proportion__17_18,speed_proportion__18_19,speed_proportion__19_20,speed_proportion__20_22,speed_proportion__22_25,speed_proportion__25,total_time_spent_running,proportion_time_spent_running,proportion_rest_time
415,41.9509442942217,-87.64334871433675,America/Chicago,162,161.83841132323303,155,159,166,178,154.37711806855756,159.0205850723339,165.47433790732947,177.66838922773107,11.629654990231156,83,212,82,164.35650723025583,0,25,25,0.01307007786429366,82,81.95814794215795,81,81,83,83.5,80.59037348284275,80.99033769402482,82.58153229793032,83.14202684698178,160.20000000000005,181.3888765294772,235.39999999999998,19.49018564605825,5.8722856799882095,12.930950000000001,12.85513448275862,12.9312,12.294,12.6288,13.1688,13.4712,12.914473262806236,12.321525894099109,12.642858411333549,13.168768015308912,13.462740046644964,16.2576,0.843406485391656,0.5568936336255077,1568480013,1568483721,2019-09-14_16-53-33,0.24056900140527782,0.1479850691021434,0.10911291766528103,0.07569768089966614,0.03621218938070873,0.019112559602769367,0.6653935742483931,0.2983490807895888,generic,0.23809523809523808,0.021164021164021163,0.5352269562795878,0,0,0,0.022834864940128097,0.18267891952102477,-0.05001163118613665,4.6408670414978594,-179.84182574534742,16688.557881226305,0.3796259003701167,0.5914905450500556,0.39106190031693433,159.5281291607345,31.773050556857466,2,106,2,53,34,72,53,26.870057685088806,4,4,1,0,0,4906,0.10943052590570859,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,898,896.5,142,1657,1568480013,1568483721,3708,0.0027808676307007787,0.0011123470522803114,0,0.0011123470522803114,5.561735261401557e-4,5.561735261401557e-4,8.342602892102336e-4,0.035595105672969966,0.5614571746384872,0.3834816462736374,0.011401557285873193,5.561735261401557e-4,5.561735261401557e-4,0,0,0,0,0,0,3602,0.9714131607335491,0.028586839266450916
416,41.97651358321309,-87.65003386884928,America/Chicago,128,127.69697523334605,120,125,131,134,119.9385537884665,124.84950443973702,130.28230834158592,133.88978344358875,7.312083665372538,66,148,81,127.1783700666325,0,25,25,0,81,81.03305996924654,80,80.5,82,82,79.67585731521825,80.50320871723827,81.71952466127878,81.98626884319653,163.39999999999998,176.28231676063558,212.39999999999998,7.61913909254929,13.926680636476647,6.48278,11.828780727831882,11.959200000000001,11.1528,11.6568,12.261600000000001,12.495600000000001,11.975931386724806,11.256040814764184,11.674354031145807,12.263449409077598,12.4869546980121,12.9672,0.9521122464169995,0.6327703918257676,1568580512,1568582487,2019-09-15_20-48-32,0.4108784410076615,0.36419212148271324,0.2050681732313949,0.2607476779372051,0.04028374312878538,0.11069750093718739,0.6117745941467514,0.31229486942733753,generic,0.25436793422404935,0.025179856115107913,0.5745118191161357,0,0,0,0.03545734840698869,0.1104830421377184,-0.12895658730666035,4.13978589376904,-251.59430183529435,8076.722278743397,0.4583500200658621,0.7268067657611481,0.4651477893756916,168.5005015688769,41.660882896271985,1,5,1,5,5,5,5,,2,2,1,0,0,2629,0.13746155826266476,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,649.3333333333334,890,168,890,1568580512,1568582487,1975,0.0046130189646335215,0.0010251153254741158,0,0.0030753459764223477,0.0035879036391594054,0.0046130189646335215,0.06714505381855458,0.45053818554587394,0.4654023577652486,0,0,0,0,0,0,0,0,0,0,1970,0.9974683544303797,0.002531645569620253
417,41.96489278692752,-87.66916828695685,America/Chicago,136,139.47283013754318,117,122,149,160,117.59350252834314,122.23185437997725,150.5307194287238,160.23756109695506,16.361426618806554,64,177,81,136.321471896482,4.042037186742118e-4,20,20,0,81,81.37247372675829,80,81,83,84,79.73713936832138,80.61448726572554,82.40817012381412,85.029825461307,130,171.7308811641067,220.20000000000005,44.93908337816791,24.705444402834104,8.65757,12.10536232821342,12.0924,9.5724,10.278,13.5036,15.181199999999999,12.523081947261664,9.922402719188993,10.514243419572553,14.090834990704627,16.027134941704034,26.0316,2.941773672192167,3.008147640001862,1568676709,1568681831,2019-09-16_23-31-49,0.5484129374061552,0.5557805037874335,0.39161365458877495,0.26855249552700394,-0.12386023807972309,-0.28431365400534636,0.4732362058449214,0.13405790907253815,generic,0.13649250708788985,0.013365735115431349,0.6731470230862697,0,0,0,0.11381125961927906,0.06318347509113001,-0.013398281001710472,6.617130910776579,-33.147347198231714,16370.781873261256,0.7441235607908022,0.8451899757477769,0.7139720398091904,96.96140984597461,49.01959285055423,2,2410,2,1205,7,2403,1205,1694.227847722968,3,2,1,0,0,3368,1.270495714278485,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,275.55555555555554,200,15,891,1568676709,1568681831,5122,0.01576394502829426,0.002021018593371059,0.004850444624090542,0.009296685529506871,0.025464834276475345,0.10711398544866613,0.24535165723524657,0.07841552142279709,0.18755052546483428,0.12894098625707356,0.08245755860953921,0.04850444624090541,0.016976556184316895,0.015359741309620048,0.006063055780113177,0.005658852061438965,0.00889248181083266,0.00889248181083266,0.002425222312045271,2712,0.5294806716126513,0.47051932838734867
418,41.95304584689438,-87.64376755803823,America/Chicago,130,129.53335506350456,124,126,137,147,123.9986968598558,125.81734365364532,137.208573428833,147.62382166978014,10.268081818341894,72,170,81,132.64544623819677,0,20,20,0.0024367956137678953,81,81.21992080414255,80,80,82,83,79.63724997337859,79.99745357568554,81.73914291799822,82.75943699519335,159,176.23575997563205,206.39999999999998,20.250423244423132,11.283085032989078,11.36257,12.265321717940909,12.06,11.3868,11.620800000000001,12.528,13.132800000000001,12.070918699710857,11.407740236443884,11.675294719691626,12.619742181507204,13.31893251349892,23.3784,1.7503663434278982,1.9859987427345143,1568767407,1568770731,2019-09-18_00-43-27,0.5204797192392283,0.5663207138735167,0.12379966171194431,-0.14378412325398113,-0.1908877589388743,-0.30621608994270005,0.6809366990196478,0.30461629025065917,generic,0.2348993288590604,0.021964612568639415,0.537522879804759,0,0,0,0.02532031726662599,0.1802928615009152,-0.05034589378521076,3.8927231208146194,-165.28556929684692,12779.810005634396,0.381837360643512,0.5945781297593664,0.3919180559637008,157.9571729934472,33.35127640572318,1,36,2,18,36,36,36,,4,3,1,0,0,4466,0.5374218454808096,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,819.75,371.5,82,2454,1568767407,1568770731,3324,0.003350593968930856,0.0012183978068839476,6.091989034419738e-4,6.091989034419738e-4,0.0018275967103259215,0.01279317697228145,0.02375875723423698,0.43405421870240635,0.39658848614072495,0.07584526347852574,0.009747182455071581,0.006396588486140725,0.009137983551629607,0.005787389582698751,0.0018275967103259215,0.0021321961620469083,0.005482790130977765,0.008833384099908621,0,3288,0.9891696750902527,0.010830324909747292
419,41.96277488954365,-87.64575423672795,America/Chicago,135,134.62656426839126,127,132,138,141,126.9985951614282,131.54498380512754,137.93304465694234,140.47697917920328,8.620806670600317,73,150,80,133.37091988130564,0,21,21,0.040553907022749754,80,80.13353115727003,79,80,81,82,78.71644569672131,79.6247488344791,80.81145180982695,81.34502651591467,141.20000000000005,165.02611275964392,216.60000000000002,12.753678927364149,33.96129140135156,3.65532,12.714672997032642,12.7656,11.185200000000002,12.294,13.132800000000001,13.536,12.775724721813365,11.340362792058924,12.560943266475645,13.191441903142495,13.58808160504222,26.168400000000002,2.028133732183602,2.228117531914556,1568937542,1568938695,2019-09-19_23-59-02,0.33248346942539975,0.18505707204617014,-0.5964791218791714,-0.09342367257115887,0.37796561567697085,0.5597264224577552,0.4984436001582905,0.27725060940224405,generic,0.1749502982107356,0.0636182902584493,0.672962226640159,0,0,0,0.03479125248508946,0.0536779324055666,-0.2626004023575348,5.769037575605129,-265.4890067834677,5832.496988936786,0.371521763212578,0.76162215628091,0.38447723059838207,176.8192827805852,49.490952175209685,1,145,2,72.5,145,145,145,,2,1,1,0,0,1324,1.975373503922739,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,336,17,16,975,1568937542,1568938695,1153,0.009891196834817012,0.003956478733926805,0,0.0019782393669634025,0.002967359050445104,0.002967359050445104,0.06132542037586548,0.11572700296735905,0.4698318496538081,0.29475766567754697,0.006923837784371909,0,0.0019782393669634025,0.002967359050445104,0.002967359050445104,0.006923837784371909,9.891196834817012e-4,0.010880316518298714,0.002967359050445104,1008,0.8742411101474414,0.12575888985255854
420,41.964819612912834,-87.64524306636304,America/Chicago,170,169.78448267225056,114,155.5,172,173,112.4448390018941,157.16576223495127,171.10410482177045,172.23131248670495,21.09717201679691,97,175,92,157.875,0,22,,0,92,90.24264705882354,88.25,90,94.5,97,88.16857492804213,89.82378763295475,94.19196131862289,95.86085112670854,168.20000000000005,173.78970588235293,178.79999999999995,11.645108327303518,8.023228794142796,0.86062,22.508629411764705,23.3136,22.136400000000002,22.6233,23.814,23.9148,23.323347478797224,22.212999922292376,22.871998300283288,23.815942188679244,23.918718064031264,25.261200000000002,4.0540809387527625,1.2866172828027191,1568939185,1568939320,2019-09-20_00-26-25,0.4518566546704421,,,,0.20678250692093333,-0.6077147979438026,0.8551228603153818,0.36836791220968673,generic,0.11450381679389313,0.2366412213740458,0.5190839694656488,0,0,0,0.04580152671755725,0.08396946564885496,-2.203767369379083,6.98119452986431,-299.7123622355553,949.4424560615462,0.41740511857330925,0.34558823529411764,0.4178773277940543,26.51051631732456,42.39314015369282,0,0,0,,,,,,1,0,1,0,0,204,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,135,135,135,135,1568939185,1568939320,135,0.029411764705882353,0,0,0,0,0,0.007352941176470588,0,0,0,0,0,0,0,0,0.014705882352941176,0,0.9191176470588235,0.029411764705882353,135,1,0
421,41.974288816563785,-87.64941976871341,America/Chicago,131,130.94214806423733,126,128,134,137,125.44011692744415,127.9919292424157,133.92930936820565,136.92600403447645,5.577457414720829,88,140,80,130.8985788113695,0,22,22,0.001937984496124031,80.5,80.0358527131783,79,80,81,82,78.81160972848019,79.63967129857338,80.85824474003735,81.78597501417859,166.39999999999998,174.37467700258398,207.60000000000002,16.607627531798755,2.4769674621901743,4.84825,11.148197674418604,11.185200000000002,10.4472,10.814400000000001,11.556000000000001,12.1248,11.21164414313222,10.486221978774392,10.873336987692062,11.598542237756586,12.15870876796383,13.8384,1.0314161287726045,0.726355081120509,1568939590,1568941156,2019-09-20_00-33-10,0.38962614534962026,0.477517550035814,0.14262909000095425,0.2487838067231787,0.2072213124333943,0.3106347776629704,0.7030348948952384,0.22505092681163807,generic,0.33830200907323393,0.009073233959818535,0.48412184057031754,0,0,0,0.04082955281918341,0.12767336357744652,0.030253087366927327,5.667096323807398,46.831779244003506,8772.66510925385,0.554018475339664,0.7241602067183462,0.5518600068343682,168.10688053366803,28.32591097467065,1,7,1,7,7,7,7,,2,1,1,0,0,2065,0.2520128568148848,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,515,425,27,1093,1568939590,1568941156,1566,0.004521963824289405,0.003875968992248062,0.0012919896640826874,6.459948320413437e-4,0.003229974160206718,0.029715762273901807,0.3087855297157623,0.5387596899224806,0.10142118863049096,0.007751937984496124,0,0,0,0,0,0,0,0,0,1559,0.9955300127713921,0.004469987228607918
422,41.95098674856126,-87.64343613758683,America/Chicago,132,131.76454591396944,125,129,135,138,124.9776193554651,128.64843274727787,134.8666381812897,137.54957596021407,8.491650956545678,61,158,82,131.23560910307899,0,22,22,0.002677376171352075,82,81.58487282463186,80,81,83,83.5,79.8130072071604,80.68789941720418,82.38262891943918,83.13321684780793,142.60000000000002,174.22195448460508,193.39999999999998,17.807146385753953,1.048278422643648,12.89475,12.290495421686748,12.3264,11.520000000000001,11.9232,12.7296,13.132800000000001,12.330627408776683,11.59229234944238,11.952916645130026,12.764597320924985,13.194440096809382,15.418800000000001,1.0194909613588008,0.7414930542191246,1569023945,1569027992,2019-09-20_23-59-05,0.37693892858793077,0.445861199995834,0.24388092454594937,0.13975257316245368,0.10902431886411619,0.09307517032641259,0.600602702570082,0.37054110970341886,generic,0.2420911528150134,0.025737265415549597,0.5477211796246649,0,0,0,0.018230563002680965,0.16621983914209115,-0.04947585417245464,4.266911260879462,-184.7923153341181,15936.91355938479,0.37941468576938514,0.6152610441767068,0.3904746185351661,160.22272561081485,32.05321347031629,2,241,2,120.5,112,129,120.5,12.020815280171307,4,4,1,0,0,5076,0.20897320402386543,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,932.75,848,199,1836,1569023945,1569027992,4047,0.004016064257028112,8.032128514056225e-4,2.677376171352075e-4,2.677376171352075e-4,8.032128514056225e-4,0.001606425702811245,0.030522088353413655,0.2524765729585007,0.5777777777777777,0.11191432396251673,0.019009370816599733,5.35475234270415e-4,0,0,0,0,0,0,0,3806,0.940449715838893,0.05955028416110699
423,41.9578603701666,-87.64443182386458,America/Chicago,156,155.4183355648955,144,149,162,171,143.5969861123345,148.6027163614699,163.1423747622721,171.17844879456206,10.541264058908219,69,182,82,155.45820433436532,0.0015455950540958269,24,25,0.02357032457496136,82,81.73145285935085,80,81,83,83.5,79.91977685887211,80.78413215055546,82.50402142344754,83.20583071427818,155.20000000000005,183.28284389489954,256.20000000000005,4.129976971278239,24.308799317076677,9.989870000000002,13.797613446676971,13.435200000000002,12.2256,12.6288,14.5116,16.660800000000002,13.587700747043376,12.27570651408492,12.66777834420187,14.586952919438286,16.89403554107942,19.4148,1.7562549941792676,1.7626033158262526,1569163746,1569166426,2019-09-22_14-49-06,0.504540352663636,0.5889862441478341,-0.044674116634249805,-0.010607267525482427,0.357244765330834,0.36176193052209654,0.43271494271292377,0.3529665636513521,generic,0.2086720867208672,0.027874564459930314,0.5780100658149439,0,0,0,0.028261711188540456,0.15718157181571815,-0.08602064878977922,4.9133197862212254,-222.62143906794864,12715.67160674053,0.36641790059806945,0.6286707882534776,0.3773283480526811,157.86616126488178,36.50385854014284,1,94,1,94,94,94,94,,4,3,1,0,0,3528,1.0049799400983084,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1293,1293,373,2213,1569163746,1569166426,2680,0.0030911901081916537,3.863987635239567e-4,7.727975270479134e-4,3.863987635239567e-4,3.863987635239567e-4,0.00115919629057187,0,0.05486862442040186,0.32109737248840803,0.2206336939721793,0.23724884080370942,0.03554868624420402,0.054482225656877895,0.04366306027820711,0.024343122102009274,0.0019319938176197836,0,0,0,2586,0.9649253731343284,0.03507462686567164
424,41.963348924182355,-87.67262091860175,America/Chicago,134,133.27465721060778,115,130,139,154,116.67592274738003,129.41671092888328,138.60292819479827,152.86310319438152,13.858809019435913,61,163,82,133.2035637149028,0.008565310492505354,22,22,0.023019271948608137,82,80.60198072805139,80,81,82,83,79.79704067840666,80.66343626173281,82.05639898158854,82.99402769804242,150.60000000000002,167.95802997858672,214.60000000000002,5.312005166870534,11.99905856531808,6.5129399999999995,11.918734689507495,12.193200000000001,10.4148,11.620800000000001,12.7656,13.132800000000001,12.275596824750144,10.792040872170439,11.693950736003861,12.790598685177624,13.131356223523747,20.7936,1.8411459470638893,1.2576804439677984,1569281037,1569283437,2019-09-23_23-23-57,0.36345602828781415,0.5218529552459663,0.036013568276704495,-0.2115483512001706,0.29466921645722605,0.32996472250700065,0.7020083503339074,0.34841432506345876,generic,0.09608158883521202,0.010735373054213635,0.7283950617283951,0,0,0,0.15995705850778313,0.004830917874396135,0.0886883367759965,4.042640946120484,165.66981309756147,7551.653287353064,0.7771711069193906,0.9662740899357601,0.7440413739421547,91.05249600445369,37.59363511442213,1,31,3,10.333333333333334,31,31,31,,3,2,1,0,0,2513,2.257301433127619,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,168.8181818181818,129,22,424,1569281037,1569283437,2400,0.015524625267665952,0,0.0010706638115631692,0.0032119914346895075,0.010706638115631691,0.04925053533190578,0.061027837259100645,0.2981798715203426,0.4234475374732334,0.11241970021413276,0.017665952890792293,0.0021413276231263384,0,0.0010706638115631692,0.0016059957173447537,0.0010706638115631692,0.0016059957173447537,0,0,2369,0.9870833333333333,0.012916666666666667
425,41.95659386459738,-87.64423463959247,America/Chicago,126,126.17995391268065,120,123,131,134,119.75439573481349,122.8416412124831,130.1573996005469,133.68338725305043,8.876608868483718,54,160,82,126.79370860927152,0,25,25,3.3112582781456954e-4,82,81.68642384105961,81,81,82.5,83.5,80.58950551071304,80.9372546854116,82.44707747744931,83.17039836000157,157.20000000000005,174.3144370860927,225.79999999999995,7.0751503767164365,7.947566091962187,9.988389999999999,11.74841523178808,11.79,11.016,11.4552,12.193200000000001,12.596400000000001,11.802997194884288,11.050965565379245,11.45522006407649,12.210841548014965,12.628704817559862,14.680800000000001,1.0611424809143706,0.6407884206750093,1569364106,1569367565,2019-09-24_22-28-26,0.36137152628502905,0.4537390378534244,0.012338370151080916,-0.008393480158121535,-0.23857040859369216,-0.4516676131656076,0.6387120628567864,0.32373346353945376,generic,0.22155887230514096,0.027860696517412936,0.5429519071310116,0,0,0,0.03615257048092869,0.1714759535655058,-0.06928718211785823,4.422995765636967,-209.24728999593185,13357.44721222364,0.3635970378260137,0.6003311258278146,0.37443004232608257,157.75922845265035,35.621336540001586,2,334,2,167,14,320,167,216.37467504308356,4,3,1,0,0,4110,0.34079788731739563,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,603,256,147,1303,1569364106,1569367565,3459,0.005298013245033113,6.622516556291391e-4,9.933774834437086e-4,0,9.933774834437086e-4,9.933774834437086e-4,0.07152317880794702,0.5758278145695365,0.31920529801324504,0.022516556291390728,0.0019867549668874172,0,0,0,0,0,0,0,0,3125,0.9034403006649321,0.09655969933506794
426,40.123290717601776,-88.20788095705211,America/Chicago,,,,,,,,,,,-0,,,83,,1,27,26,0.007827788649706457,83.5,74.41585127201566,0,83,85.25,87,82.00287870766246,82.59308640794409,85.39161785156584,87.26142210080535,210,221.52367906066536,243.20000000000005,9.223068783414362,24.820484967967474,1.86283,12.461361252446185,14.1408,0.234,12.0078,15.5016,16.0884,14.590974279379157,11.7092793727162,13.392151571313457,15.707100973491773,16.571344745030256,20.354400000000002,5.058244886360967,2.2819049762299275,1569629868,1569630659,2019-09-28_00-17-48,,,,,-0.4949394981722447,-0.5287624196319743,0.870343800868792,,generic,0.6245059288537549,0.037549407114624504,0.1324110671936759,0,0,0,0.06126482213438735,0.1442687747035573,-0.20888008758075252,3.99096133396504,-106.73772475376454,2039.3812416561354,0.5668624899945572,0.6301369863013698,0.5571005105541466,173.69603333477295,32.553061968135815,0,0,0,,,,,,1,0,1,0,0,627,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,72,47,13,234,1569629868,1569630659,791,0.1232876712328767,0.011741682974559686,0.005870841487279843,0.009784735812133072,0.005870841487279843,0.007827788649706457,0.03131115459882583,0.0547945205479452,0.04500978473581213,0.17025440313111545,0.20743639921722112,0.21330724070450097,0.0547945205479452,0.015655577299412915,0.023483365949119372,0.011741682974559686,0.007827788649706457,0,0,791,1,0
427,40.11953931301832,-88.21235110983253,America/Chicago,,,,,,,,,,,-0,,,83,,1,26,26,0,83,82.94183864915573,80,81,84.5,87.5,79.91432493878128,80.90031441685916,84.43781984938846,89.01945157740279,208.79999999999995,220.40863039399625,227.39999999999998,9.999184650412843,23.42037030569807,2.17126,14.446698686679175,14.209200000000001,12.64248,13.5036,14.8464,17.91864,14.344276198913755,13.087026710526315,13.57508953162212,15.135081202471483,19.06492353362215,25.4952,2.794099587444473,2.691760194671311,1569631077,1569631656,2019-09-28_00-37-57,,,,,0.02713117361154369,-0.0053331399161384505,0.7333693529129761,,generic,0,0,0.8503787878787878,0,0,0,0.14962121212121213,0,0.42522918184319264,13.81502566452693,226.6471539224217,7363.408679192854,0.4934320850584364,0.9906191369606003,0.4962301452595976,179.18617516180728,51.823939829767,0,0,0,,,,,,1,0,1,0,0,736,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,176.66666666666666,141,63,326,1569631077,1569631656,579,0.009380863039399626,0,0.001876172607879925,0.0075046904315197,0.00375234521575985,0.009380863039399626,0.0300187617260788,0.01876172607879925,0.04878048780487805,0.30206378986866794,0.3433395872420263,0.0675422138836773,0.039399624765478425,0.020637898686679174,0.016885553470919325,0.03189493433395872,0.028142589118198873,0.016885553470919325,0.00375234521575985,579,1,0
428,41.961705442517996,-87.65237849671394,America/Chicago,144,144.3287868734581,130,135,149,155,130.8106616552693,138.1485247701157,149.165527140529,158.14961121064036,11.24816032518267,61,174,82,142.99066168623267,0.0010660980810234541,28,28,0.03917910447761194,82,81.29544243070363,80,81,83,83.5,79.672607875726,80.56070170736214,82.63641777086487,83.38051004599983,153.39999999999998,175.6543710021322,241,17.476151100958333,14.96622124445517,13.30989,12.514554690831556,12.8664,10.177200000000001,11.1528,13.6368,14.1408,13.165230344450519,10.491987121471476,11.636548262816554,13.701745744680851,14.78940336087485,19.1808,2.167493332638012,1.895639934292541,1569883974,1569888489,2019-09-30_22-52-54,0.7964703304650657,0.8098644826130433,0.04573259088292809,0.0259993916562849,-0.23146230637525408,-0.3287851607987978,0.5400434021044038,0.24485199386789872,generic,0.14091273018414732,0.02321857485988791,0.6506538564184681,0,0,0,0.11582599412863624,0.06938884440886042,0.019160636681644506,3.3847412263978867,71.89070882953018,12699.549081444871,0.5756774273376813,0.8136993603411513,0.5705004381328181,109.42287299223494,51.514697874653656,2,764,9,84.88888888888889,72,692,382,438.4062043356595,5,4,1,0,0,5066,1.6161233616280657,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,340.09090909090907,190,17,1679,1569883974,1569888489,4515,0.011194029850746268,0.0013326226012793177,0.003464818763326226,0.0013326226012793177,0.00906183368869936,0.04877398720682303,0.14712153518123666,0.11194029850746269,0.19509594882729211,0.35047974413646055,0.04984008528784648,0.01945628997867804,0.01945628997867804,0.023720682302771856,0.006396588486140725,0.0013326226012793177,0,0,0,3751,0.8307862679955703,0.16921373200442968
429,41.94996562320739,-87.64323145151138,America/Chicago,139,139.28481029337576,133,136,149,156,132.6201750664837,136.2832849810453,150.89284530915907,156.22665104499225,10.188362863199975,90,173,82,141.84639953542393,0,15,15,0.005226480836236934,82,81.88675958188153,81,81,83,83.5,80.5593218903975,80.91423151968445,82.80576544874398,83.31617806079538,154.79999999999995,174.1178861788618,248.60000000000002,19.94801535205127,19.863759806755354,12.93335,13.40825331010453,13.2012,12.1248,12.6972,13.975200000000001,15.483600000000001,13.246486961872874,12.15779802452021,12.813374337121212,14.383476606007033,15.515971859613188,18.003600000000002,1.5217167351272691,1.2295766003748803,1570144491,1570148095,2019-10-03_23-14-51,0.6783571333382963,0.7541101533737479,0.45851678179156236,0.4501813503509489,-0.4912386391997149,-0.56413212904601,0.5727735540242628,0.30209115745424786,generic,0.2512358243675487,0.02471648735097412,0.520209363186973,0,0,0,0.02558883396336144,0.17824949113114277,-0.0319537776992241,4.355120362304415,-110.0488103961278,14999.034527776406,0.38507212669244806,0.5932055749128919,0.39620667256088377,159.81971481132157,31.998027773613412,2,165,4,41.25,25,140,82.5,81.31727983645297,4,4,1,0,0,4697,1.1040541291078076,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,573,416,117,1518,1570144491,1570148095,3604,0.004355400696864111,0.0020325203252032522,0.0014518002322880372,8.710801393728223e-4,2.9036004645760743e-4,8.710801393728223e-4,0.0014518002322880372,0.04819976771196283,0.31997677119628337,0.37282229965156793,0.0664924506387921,0.17740998838559816,0.003193960511033682,0,5.807200929152149e-4,0,0,0,0,3439,0.9542175360710322,0.045782463928967815
430,41.95721651427448,-87.64442402869463,America/Chicago,128,127.72801124791216,123,125,134,162,122.39405994367868,124.6701071627907,134.5862819057792,161.7864511936369,14.982010438390576,74,176,81,133.42756432851604,0,13,13,0,81,80.79679238632359,80,80,82,82,79.598713135482,79.84275189813069,81.42860888721138,81.93027198124553,154.79999999999995,173.18011984490659,201.79999999999995,8.070237280141868,3.907008203621558,9.708120000000001,12.159255692633064,12.294,11.4552,11.959200000000001,12.6288,12.898800000000001,12.30586476415275,11.538987524699598,11.962023930581193,12.639883406064586,12.89791987384873,16.0236,0.9914236750133645,0.7464469307870397,1570231806,1570234809,2019-10-04_23-30-06,0.265847592267071,0.4284695334080178,0.5119023454079248,0.2860486698280939,-0.24716228410250243,-0.3769229595115734,0.49007651166917776,0.1627043196621025,generic,0.2274011299435028,0.027189265536723163,0.559322033898305,0,0,0,0.026129943502824857,0.15995762711864406,-0.06478942205397481,4.5952162029031864,-183.80759036712655,13036.62836763634,0.3956402254242614,0.62460345435319,0.40614720098680185,158.9313625032217,36.138977769473044,2,169,3,56.333333333333336,3,166,84.5,115.25840533340725,3,3,1,0,0,3806,0.1981962663624117,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,708.5,642.5,143,1406,1570231806,1570234809,3003,0.0038773352132534366,7.049700387733521e-4,0.0010574550581600281,3.5248501938667606e-4,0.0017624250969333803,0.016566795911173774,0.04229820232640113,0.22030313711667254,0.6468100105745506,0.06309481847021502,0.0014099400775467042,3.5248501938667606e-4,0.0014099400775467042,0,0,0,0,0,0,2834,0.9437229437229437,0.05627705627705628
