altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_torque_effectiveness,speed,temperature,timestamp
18.0,49,13.0,11657.54,18.0,6.256,2,0.0,99,50,55.5,-451191467,1729600139,46,46.5,6.256,21,2019-12-13 02:19:22
18.0,36,13.0,11663.8,18.0,6.136,2,0.0,99,51,56.5,-451191413,1729600984,33,46.5,6.136,21,2019-12-13 02:19:23
18.0,23,12.5,11669.74,18.0,5.926,2,0.0,99,52,57.5,-451191368,1729601786,20,46.0,5.926,21,2019-12-13 02:19:24
18.0,10,12.5,11675.42,18.0,5.653,2,0.0,99,52,58.0,-451191314,1729602554,7,45.5,5.653,21,2019-12-13 02:19:25
18.0,5,12.5,11680.94,18.0,5.537,2,0.0,98,40,58.5,-451191280,1729603300,37,45.5,5.537,21,2019-12-13 02:19:26
18.0,20,13.0,11686.24,18.0,5.088,2,0.0,98,16,53.5,-451191266,1729604018,26,47.0,5.088,21,2019-12-13 02:19:27
18.0,20,15.0,11691.57,18.0,5.353,2,0.0,97,83,33.0,-451191283,1729604739,64,53.5,5.353,21,2019-12-13 02:19:28
18.0,31,16.0,11697.04,18.0,5.43,2,0.0,97,74,38.0,-451191365,1729605472,53,59.0,5.43,21,2019-12-13 02:19:29
18.0,43,17.0,11702.63,18.0,5.622,2,0.0,96,66,43.0,-451191498,1729606209,43,64.5,5.622,21,2019-12-13 02:19:30
18.0,55,18.0,11708.41,18.0,5.8,2,0.0,95,57,48.0,-451191606,1729606981,32,70.5,5.8,21,2019-12-13 02:19:31
18.0,58,17.5,11714.21,18.0,5.789,2,0.0,95,46,49.0,-451191680,1729607761,64,69.5,5.789,21,2019-12-13 02:19:32
18.0,32,13.5,11719.81,18.0,5.391,2,0.0,94,24,37.0,-451191729,1729608516,224,49.5,5.391,21,2019-12-13 02:19:33
18.0,57,16.5,11725.1,18.0,5.085,2,0.0,95,47,76.0,-451191732,1729609232,242,58.5,5.085,21,2019-12-13 02:19:34
18.200000000000045,61,20.0,11730.07,18.200000000000045,5.043,2,0.0,95,52,89.5,-451191692,1729609904,265,70.5,5.043,21,2019-12-13 02:19:35
19.0,57,22.5,11735.0,19.0,4.704,2,0.0,95,52,92.5,-451191663,1729610571,277,81.5,4.704,21,2019-12-13 02:19:36
19.0,55,23.5,11739.47,19.0,4.201,2,0.05,96,53,93.0,-451191675,1729611176,272,88.5,4.201,21,2019-12-13 02:19:37
19.0,54,23.5,11743.87,19.0,4.358,2,0.14,97,51,93.0,-451191715,1729611770,258,88.5,4.358,21,2019-12-13 02:19:38
19.0,53,24.0,11748.52,19.0,4.513,2,0.22,98,51,93.5,-451191754,1729612398,286,91.5,4.513,21,2019-12-13 02:19:39
19.799999999999955,52,24.0,11753.18,19.799999999999955,4.419,2,0.3,99,51,96.0,-451191783,1729613028,305,90.0,4.419,21,2019-12-13 02:19:40
20.0,51,24.5,11757.98,20.0,4.541,2,0.39,100,51,96.5,-451191771,1729613678,309,89.5,4.541,21,2019-12-13 02:19:41
20.0,51,25.0,11762.41,20.0,4.537,2,0.47,102,51,94.5,-451191729,1729614276,311,92.5,4.537,21,2019-12-13 02:19:42
20.399999999999977,51,25.0,11766.19,20.399999999999977,4.519,2,1.33,104,51,94.5,-451191682,1729614785,317,92.5,4.519,21,2019-12-13 02:19:43
21.0,51,25.0,11772.28,21.0,4.533,2,2.56,105,51,94.5,-451191638,1729615607,308,92.5,4.533,21,2019-12-13 02:19:44
21.0,51,27.0,11776.96,21.0,4.542,2,3.8,107,51,94.5,-451191612,1729616241,304,94.0,4.542,21,2019-12-13 02:19:45
21.200000000000045,50,28.0,11781.61,21.200000000000045,4.501,2,5.04,108,52,95.5,-451191567,1729616868,273,94.5,4.501,21,2019-12-13 02:19:46
22.0,51,28.0,11786.16,22.0,4.415,2,6.29,109,52,97.0,-451191507,1729617480,238,93.5,4.415,21,2019-12-13 02:19:47
22.0,53,28.0,11790.67,22.0,4.393,2,6.71,111,46,97.0,-451191447,1729618087,267,93.5,4.393,21,2019-12-13 02:19:48
22.0,53,28.0,11795.18,22.0,4.401,2,6.73,112,48,97.0,-451191376,1729618691,268,93.5,4.401,21,2019-12-13 02:19:49
22.0,53,27.5,11799.54,22.0,4.391,2,6.76,113,50,95.0,-451191278,1729619268,296,93.5,4.391,21,2019-12-13 02:19:50
22.799999999999955,53,27.0,11804.08,22.799999999999955,4.446,2,6.78,114,51,95.5,-451191195,1729619873,330,93.0,4.446,21,2019-12-13 02:19:51
23.0,53,27.5,11808.9,23.0,4.594,2,6.8,115,51,97.5,-451191155,1729620524,346,93.0,4.594,21,2019-12-13 02:19:52
23.0,54,26.5,11813.77,23.0,4.634,2,6.6,117,53,96.5,-451191109,1729621182,329,95.0,4.634,21,2019-12-13 02:19:53
23.600000000000023,55,26.0,11818.6,23.600000000000023,4.689,2,6.29,118,52,97.0,-451191049,1729621832,328,95.5,4.689,21,2019-12-13 02:19:54
24.0,56,26.0,11823.29,24.0,4.624,2,5.97,118,50,97.5,-451190985,1729622462,315,96.0,4.624,21,2019-12-13 02:19:55
24.0,56,26.5,11828.0,24.0,4.475,2,5.66,119,49,96.5,-451190910,1729623093,261,96.5,4.475,21,2019-12-13 02:19:56
24.399999999999977,56,27.5,11832.48,24.399999999999977,4.404,2,5.35,119,49,90.5,-451190856,1729623696,165,95.0,4.404,21,2019-12-13 02:19:57
25.0,54,23.0,11836.96,25.0,4.269,2,5.28,120,50,80.5,-451190811,1729624300,153,88.0,4.269,21,2019-12-13 02:19:58
25.0,53,24.0,11841.27,25.0,4.255,2,5.34,121,48,81.0,-451190757,1729624881,155,83.5,4.255,20,2019-12-13 02:19:59
25.0,52,23.5,11845.65,25.0,4.227,2,5.4,122,50,83.5,-451190712,1729625471,170,82.5,4.227,20,2019-12-13 02:20:00
25.0,51,23.0,11849.85,25.0,4.152,2,5.46,123,51,85.0,-451190658,1729626036,181,82.5,4.152,20,2019-12-13 02:20:01
26.0,51,23.5,11854.04,26.0,4.156,2,5.53,123,51,86.0,-451190613,1729626600,176,84.5,4.156,20,2019-12-13 02:20:02
26.0,51,24.5,11858.27,26.0,4.129,2,5.59,124,51,87.0,-451190553,1729627168,169,86.5,4.129,20,2019-12-13 02:20:03
26.0,50,24.0,11862.42,26.0,4.062,2,5.41,125,51,87.5,-451190494,1729627726,164,86.5,4.062,20,2019-12-13 02:20:04
26.0,50,22.5,11866.57,26.0,4.052,2,5.1,125,51,87.0,-451190439,1729628284,176,84.5,4.052,20,2019-12-13 02:20:05
26.0,49,24.0,11870.55,26.0,4.054,2,4.79,125,48,88.0,-451190394,1729628821,175,83.0,4.054,20,2019-12-13 02:20:06
26.399999999999977,49,25.0,11874.61,26.399999999999977,4.085,2,4.48,126,49,90.0,-451190336,1729629366,183,87.0,4.085,20,2019-12-13 02:20:07
27.0,49,24.5,11878.76,27.0,4.085,2,4.18,126,51,91.0,-451190276,1729629923,184,89.0,4.085,20,2019-12-13 02:20:08
27.0,50,24.0,11882.99,27.0,4.065,2,4.06,126,51,90.5,-451190214,1729630491,174,88.5,4.065,20,2019-12-13 02:20:09
27.0,49,24.5,11887.0,27.0,4.075,2,4.03,126,50,89.5,-451190160,1729631030,164,88.0,4.075,20,2019-12-13 02:20:10
27.0,49,25.0,11891.01,27.0,4.065,2,4.01,126,50,86.5,-451190115,1729631570,169,87.5,4.065,20,2019-12-13 02:20:11
27.0,49,25.0,11895.04,27.0,4.052,2,3.99,127,50,84.0,-451190052,1729632110,173,87.0,4.052,20,2019-12-13 02:20:12
27.0,49,24.0,11898.99,27.0,4.126,2,3.96,127,50,87.5,-451189977,1729632636,163,86.5,4.126,20,2019-12-13 02:20:13
28.0,49,24.0,11903.65,28.0,4.423,2,3.94,127,48,84.0,-451189878,1729633256,152,85.5,4.423,20,2019-12-13 02:20:14
28.0,50,24.0,11908.19,28.0,4.524,2,3.49,127,49,80.5,-451189771,1729633855,128,83.0,4.524,20,2019-12-13 02:20:15
28.0,51,23.0,11912.81,28.0,4.629,2,2.84,127,51,79.0,-451189692,1729634474,101,78.0,4.629,20,2019-12-13 02:20:16
28.0,53,21.0,11917.59,28.0,4.709,2,2.18,127,47,73.0,-451189613,1729635114,84,72.0,4.709,20,2019-12-13 02:20:17
28.0,55,17.5,11922.56,28.0,4.883,2,1.53,127,50,67.5,-451189538,1729635780,85,63.5,4.883,20,2019-12-13 02:20:18
28.0,57,16.0,11927.58,28.0,4.957,2,0.87,127,51,67.5,-451189473,1729636455,91,60.5,4.957,20,2019-12-13 02:20:19
28.0,58,16.0,11932.63,28.0,4.994,2,0.22,127,52,66.0,-451189405,1729637133,87,60.0,4.994,20,2019-12-13 02:20:20
28.0,59,16.0,11937.64,28.0,5.076,2,0.0,127,53,62.0,-451189371,1729637811,76,60.0,5.076,20,2019-12-13 02:20:21
28.0,60,16.0,11942.84,28.0,5.211,2,0.0,126,50,61.0,-451189362,1729638515,107,60.0,5.211,20,2019-12-13 02:20:22
28.0,62,16.0,11948.03,28.0,5.129,2,0.0,126,49,61.0,-451189393,1729639216,154,60.0,5.129,20,2019-12-13 02:20:23
28.0,62,17.0,11952.94,28.0,4.915,2,0.0,126,51,71.5,-451189453,1729639878,184,61.5,4.915,20,2019-12-13 02:20:24
28.0,61,18.5,11957.67,28.0,4.796,2,0.0,126,54,84.5,-451189517,1729640513,214,63.0,4.796,20,2019-12-13 02:20:25
28.0,60,21.0,11962.6,28.0,4.788,2,0.21,126,53,87.0,-451189592,1729641175,232,72.0,4.788,20,2019-12-13 02:20:26
28.0,59,24.0,11967.37,28.0,4.777,2,0.54,125,52,90.0,-451189664,1729641814,240,83.0,4.777,20,2019-12-13 02:20:27
28.799999999999955,58,25.5,11972.15,28.799999999999955,4.746,2,0.86,125,50,91.0,-451189752,1729642452,252,88.0,4.746,20,2019-12-13 02:20:28
29.0,58,25.5,11976.81,29.0,4.679,2,1.18,125,49,91.0,-451189811,1729643079,225,88.0,4.679,20,2019-12-13 02:20:29
29.0,57,25.0,11981.4,29.0,4.678,2,1.51,125,47,88.5,-451189865,1729643698,174,89.0,4.678,20,2019-12-13 02:20:30
29.0,57,24.5,11986.02,29.0,4.604,2,2.05,125,44,80.5,-451189910,1729644320,142,92.0,4.604,20,2019-12-13 02:20:31
29.0,56,23.0,11990.52,29.0,4.421,2,2.71,125,47,77.0,-451189969,1729644926,126,85.0,4.421,20,2019-12-13 02:20:32
29.399999999999977,55,21.5,11994.93,29.399999999999977,4.351,2,3.37,125,49,78.0,-451190030,1729645518,131,80.5,4.351,20,2019-12-13 02:20:33
30.0,54,19.5,11999.34,30.0,4.366,2,4.03,125,54,82.5,-451190095,1729646109,157,72.0,4.366,20,2019-12-13 02:20:34
30.0,53,22.0,12003.71,30.0,4.413,2,4.69,126,54,87.0,-451190175,1729646693,178,80.0,4.413,20,2019-12-13 02:20:35
30.0,53,22.0,12008.17,30.0,4.473,2,4.66,126,54,88.0,-451190254,1729647289,171,80.0,4.473,20,2019-12-13 02:20:36
30.0,53,23.5,12012.56,30.0,4.366,2,4.29,126,51,87.5,-451190329,1729647877,160,85.5,4.366,20,2019-12-13 02:20:37
30.0,53,24.0,12016.7,30.0,4.13,2,3.91,126,49,82.5,-451190388,1729648433,138,86.5,4.13,20,2019-12-13 02:20:38
30.0,53,24.0,12020.88,30.0,4.154,2,3.54,126,49,79.5,-451190448,1729648994,125,85.5,4.154,20,2019-12-13 02:20:39
30.799999999999955,51,24.0,12025.16,30.799999999999955,4.212,2,3.16,126,,79.5,-451190507,1729649569,124,85.5,4.212,20,2019-12-13 02:20:40
31.0,38,23.5,12029.39,31.0,4.336,2,2.63,126,,78.5,-451190561,1729650138,92,83.5,4.336,21,2019-12-13 02:20:41
31.0,25,22.5,12033.6,31.0,4.302,2,2.03,125,,77.0,-451190617,1729650704,60,82.0,4.302,21,2019-12-13 02:20:42
31.0,12,22.0,12038.03,31.0,4.376,2,1.42,125,,76.0,-451190705,1729651293,29,80.0,4.376,21,2019-12-13 02:20:43
31.0,0,21.5,12042.42,31.0,4.28,2,0.81,124,,75.0,-451190755,1729651884,0,78.5,4.28,21,2019-12-13 02:20:44
30.600000000000023,0,21.5,12046.71,30.600000000000023,4.223,2,0.21,124,,75.0,-451190768,1729652465,0,78.5,4.223,21,2019-12-13 02:20:45
30.0,0,21.5,12051.23,30.0,4.411,2,0.0,123,,75.0,-451190786,1729653076,0,78.5,4.411,21,2019-12-13 02:20:46
30.0,0,21.5,12056.05,30.0,4.765,2,0.0,122,,75.0,-451190839,1729653726,0,78.5,4.765,21,2019-12-13 02:20:47
30.0,0,21.5,12061.0,30.0,4.712,2,0.0,122,,75.0,-451190891,1729654393,0,78.5,4.712,21,2019-12-13 02:20:48
30.0,0,21.5,12066.03,30.0,4.973,2,0.0,121,,75.0,-451190970,1729655068,0,78.5,4.973,21,2019-12-13 02:20:49
30.0,0,21.5,12071.16,30.0,4.89,2,0.0,120,,75.0,-451191055,1729655754,0,78.5,4.89,21,2019-12-13 02:20:50
30.0,0,21.5,12076.45,30.0,5.122,2,0.0,119,,75.0,-451191143,1729656461,0,78.5,5.122,21,2019-12-13 02:20:51
30.0,0,21.5,12081.74,30.0,5.193,2,0.0,118,,75.0,-451191209,1729657173,0,78.5,5.193,21,2019-12-13 02:20:52
30.0,0,21.5,12087.2,30.0,5.256,2,0.0,117,,75.0,-451191294,1729657906,0,78.5,5.256,21,2019-12-13 02:20:53
30.0,0,21.5,12092.71,30.0,5.423,2,0.0,116,,75.0,-451191399,1729658640,0,78.5,5.423,21,2019-12-13 02:20:54
29.399999999999977,0,21.5,12098.32,29.399999999999977,5.542,2,0.0,115,,75.0,-451191519,1729659385,0,78.5,5.542,21,2019-12-13 02:20:55
29.0,0,21.5,12104.04,29.0,5.674,2,-0.27,114,,75.0,-451191632,1729660146,0,78.5,5.674,21,2019-12-13 02:20:56
29.0,0,21.5,12109.79,29.0,5.86,2,-0.67,113,,75.0,-451191736,1729660915,0,78.5,5.86,21,2019-12-13 02:20:57
29.0,0,21.5,12115.56,29.0,5.889,2,-1.08,112,,75.0,-451191853,1729661682,0,78.5,5.889,21,2019-12-13 02:20:58
28.799999999999955,0,21.5,12121.74,28.799999999999955,5.919,2,-1.48,112,,75.0,-451191965,1729662507,0,78.5,5.919,21,2019-12-13 02:20:59
28.0,0,21.5,12127.69,28.0,5.941,2,-1.89,111,,75.0,-451192043,1729663308,0,78.5,5.941,21,2019-12-13 02:21:00
28.0,0,21.5,12133.58,28.0,5.952,2,-2.3,110,,75.0,-451192127,1729664099,0,78.5,5.952,21,2019-12-13 02:21:01
28.0,0,21.5,12139.83,28.0,6.016,2,-2.56,109,,75.0,-451192223,1729664937,0,78.5,6.016,21,2019-12-13 02:21:02
27.200000000000045,0,21.5,12146.08,27.200000000000045,6.186,2,-2.74,108,,75.0,-451192308,1729665777,0,78.5,6.186,21,2019-12-13 02:21:03
27.0,0,21.5,12152.43,27.0,6.321,2,-2.93,107,,75.0,-451192407,1729666628,0,78.5,6.321,21,2019-12-13 02:21:04
27.0,0,21.5,12158.93,27.0,6.55,2,-3.11,105,,75.0,-451192513,1729667499,0,78.5,6.55,21,2019-12-13 02:21:05
27.0,0,21.5,12165.7,27.0,6.833,2,-3.3,103,,75.0,-451192626,1729668405,0,78.5,6.833,21,2019-12-13 02:21:06
26.399999999999977,0,21.5,12172.73,26.399999999999977,7.058,2,-3.55,100,,75.0,-451192738,1729669347,0,78.5,7.058,21,2019-12-13 02:21:07
26.0,0,21.5,12179.94,26.0,7.226,2,-3.83,99,,75.0,-451192871,1729670309,0,78.5,7.226,21,2019-12-13 02:21:08
25.600000000000023,0,21.5,12187.22,25.600000000000023,7.359,2,-4.1,96,,75.0,-451192990,1729671284,0,78.5,7.359,21,2019-12-13 02:21:09
25.0,1,21.5,12194.59,25.0,7.308,2,-4.38,95,,75.0,-451193108,1729672272,0,78.5,7.308,21,2019-12-13 02:21:10
25.0,3,21.5,12202.02,25.0,7.21,2,-4.66,93,,75.0,-451193240,1729673264,0,78.5,7.21,21,2019-12-13 02:21:11
24.799999999999955,4,21.5,12208.84,24.799999999999955,7.245,2,-4.94,92,,75.0,-451193387,1729674169,0,78.5,7.245,21,2019-12-13 02:21:12
24.0,6,21.5,12214.95,24.0,7.12,2,-4.9,91,,75.0,-451193503,1729674984,0,78.5,7.12,21,2019-12-13 02:21:13
24.0,7,21.5,12222.98,24.0,7.11,2,-4.7,90,,75.0,-451193625,1729676062,0,78.5,7.11,21,2019-12-13 02:21:14
24.0,9,21.5,12230.75,24.0,7.044,2,-4.49,89,,75.0,-451193740,1729677104,0,78.5,7.044,21,2019-12-13 02:21:15
23.200000000000045,10,21.5,12237.63,23.200000000000045,6.61,2,-4.29,89,43,75.0,-451193852,1729678025,0,78.5,6.61,21,2019-12-13 02:21:16
23.0,12,21.5,12243.75,23.0,5.803,2,-4.08,89,43,75.0,-451193991,1729678835,44,78.5,5.803,21,2019-12-13 02:21:17
23.0,60,23.5,12249.51,23.0,5.647,2,-3.58,88,43,55.5,-451194135,1729679595,82,81.0,5.647,21,2019-12-13 02:21:18
23.0,78,19.0,12255.41,23.0,5.812,2,-2.91,88,43,51.5,-451194283,1729680372,100,65.0,5.812,21,2019-12-13 02:21:19
23.0,75,16.0,12261.28,23.0,5.61,2,-2.24,88,45,56.0,-451194396,1729681153,108,56.0,5.61,21,2019-12-13 02:21:20
23.0,73,18.5,12267.13,23.0,5.597,2,-1.57,88,52,65.0,-451194495,1729681937,132,63.5,5.597,21,2019-12-13 02:21:21
23.200000000000045,72,20.0,12272.94,23.200000000000045,5.702,2,-0.9,89,47,67.0,-451194605,1729682712,150,67.0,5.702,21,2019-12-13 02:21:22
24.0,71,20.0,12278.93,24.0,5.635,2,-0.23,90,51,76.5,-451194739,1729683505,154,70.0,5.635,21,2019-12-13 02:21:23
24.0,70,21.0,12284.82,24.0,5.556,2,0.18,91,49,76.5,-451194874,1729684284,157,72.0,5.556,21,2019-12-13 02:21:24
24.0,69,21.0,12290.89,24.0,5.614,2,0.45,93,48,78.5,-451195038,1729685079,165,73.5,5.614,21,2019-12-13 02:21:25
24.0,68,21.0,12296.64,24.0,5.572,2,0.73,94,48,81.0,-451195156,1729685844,175,74.0,5.572,21,2019-12-13 02:21:26
24.0,67,21.0,12302.31,24.0,5.503,2,1.0,96,50,81.0,-451195275,1729686598,180,74.0,5.503,21,2019-12-13 02:21:27
24.0,67,23.0,12307.92,24.0,5.514,2,1.27,98,52,84.0,-451195398,1729687342,178,78.0,5.514,21,2019-12-13 02:21:28
24.0,67,25.0,12313.77,24.0,5.505,2,1.49,99,48,82.5,-451195541,1729688114,179,81.5,5.505,21,2019-12-13 02:21:29
24.0,66,25.5,12319.27,24.0,5.488,2,1.66,100,47,82.0,-451195674,1729688840,180,82.5,5.488,21,2019-12-13 02:21:30
24.600000000000023,66,25.0,12324.7,24.600000000000023,5.464,2,1.84,101,50,84.0,-451195793,1729689560,181,81.5,5.464,21,2019-12-13 02:21:31
25.0,66,25.0,12330.19,25.0,5.457,2,2.02,101,49,85.5,-451195912,1729690290,183,81.5,5.457,21,2019-12-13 02:21:32
25.0,66,25.0,12335.63,25.0,5.444,2,2.2,101,50,86.5,-451196026,1729691012,176,81.5,5.444,21,2019-12-13 02:21:33
25.0,66,24.5,12341.08,25.0,5.284,2,2.41,102,51,87.5,-451196126,1729691739,169,81.5,5.284,21,2019-12-13 02:21:34
25.0,66,23.5,12346.18,25.0,4.891,2,2.64,103,51,84.5,-451196208,1729692422,162,79.0,4.891,21,2019-12-13 02:21:35
25.0,65,21.0,12351.11,25.0,4.745,2,2.86,104,49,76.5,-451196253,1729693088,171,73.5,4.745,21,2019-12-13 02:21:36
25.0,64,21.5,12355.8,25.0,4.622,2,3.09,104,50,80.0,-451196330,1729693715,209,73.5,4.622,21,2019-12-13 02:21:37
26.0,62,21.5,12360.48,26.0,4.614,2,3.31,105,50,85.0,-451196468,1729694324,219,73.5,4.614,21,2019-12-13 02:21:38
26.0,60,22.0,12365.28,26.0,4.796,2,3.54,105,50,88.0,-451196635,1729694939,223,73.5,4.796,21,2019-12-13 02:21:39
26.0,57,23.0,12370.08,26.0,4.863,2,3.67,106,50,89.0,-451196774,1729695566,221,77.5,4.863,21,2019-12-13 02:21:40
26.0,57,24.5,12375.05,26.0,4.99,2,3.75,107,53,90.5,-451196901,1729696219,227,85.5,4.99,21,2019-12-13 02:21:41
26.600000000000023,58,24.5,12379.84,26.600000000000023,5.0,2,3.83,107,52,90.5,-451196997,1729696857,234,86.5,5.0,21,2019-12-13 02:21:42
27.0,59,25.0,12384.27,27.0,4.979,2,3.91,107,50,91.0,-451197079,1729697447,241,87.0,4.979,21,2019-12-13 02:21:43
27.0,60,24.5,12389.72,27.0,4.913,2,3.99,107,50,90.5,-451197145,1729698181,239,87.0,4.913,20,2019-12-13 02:21:44
27.0,60,24.5,12394.96,27.0,4.83,2,4.07,108,50,91.0,-451197209,1729698886,230,87.5,4.83,20,2019-12-13 02:21:45
27.399999999999977,59,25.0,12399.66,27.399999999999977,4.7,2,4.14,108,50,93.0,-451197268,1729699519,212,89.0,4.7,20,2019-12-13 02:21:46
28.0,58,25.0,12404.33,28.0,4.613,2,4.2,109,46,90.0,-451197310,1729700149,171,88.0,4.613,20,2019-12-13 02:21:47
28.0,57,24.5,12409.08,28.0,4.675,2,4.27,111,46,83.5,-451197299,1729700792,150,84.0,4.675,20,2019-12-13 02:21:48
28.0,56,24.0,12413.81,28.0,4.795,2,4.34,112,47,80.5,-451197247,1729701429,115,82.0,4.795,20,2019-12-13 02:21:49
28.0,56,22.5,12418.6,28.0,4.869,2,4.41,112,51,72.5,-451197174,1729702072,82,79.0,4.869,20,2019-12-13 02:21:50
28.0,58,21.5,12423.5,28.0,4.864,2,4.48,113,51,71.0,-451197114,1729702730,89,75.5,4.864,20,2019-12-13 02:21:51
28.0,59,16.5,12428.52,28.0,4.928,2,4.06,113,47,64.0,-451197061,1729703407,74,57.5,4.928,20,2019-12-13 02:21:52
28.799999999999955,60,17.5,12433.71,28.799999999999955,5.046,2,3.38,112,54,65.5,-451197015,1729704109,82,61.0,5.046,20,2019-12-13 02:21:53
29.0,60,17.5,12438.82,29.0,5.05,2,2.71,112,53,65.5,-451196945,1729704795,81,60.5,5.05,20,2019-12-13 02:21:54
29.0,61,17.0,12443.95,29.0,5.088,2,2.04,111,51,64.5,-451196835,1729705476,79,57.5,5.088,20,2019-12-13 02:21:55
29.0,61,16.5,12449.13,29.0,5.188,2,1.36,111,53,62.5,-451196682,1729706150,84,54.5,5.188,20,2019-12-13 02:21:56
29.0,62,16.5,12454.43,29.0,5.296,2,0.98,110,53,62.5,-451196498,1729706830,85,54.5,5.296,20,2019-12-13 02:21:57
29.0,63,17.0,12459.8,29.0,5.323,2,0.75,109,53,65.0,-451196296,1729707512,86,55.5,5.323,20,2019-12-13 02:21:58
29.0,64,16.5,12465.11,29.0,5.184,2,0.53,108,53,65.0,-451196078,1729708176,74,54.5,5.184,20,2019-12-13 02:21:59
29.0,65,15.5,12470.32,29.0,5.072,2,0.3,106,55,62.0,-451195844,1729708817,63,53.0,5.072,20,2019-12-13 02:22:00
29.0,65,15.5,12475.4,29.0,5.013,2,0.08,106,58,59.5,-451195581,1729709419,75,53.5,5.013,20,2019-12-13 02:22:01
29.0,65,15.0,12480.45,29.0,5.109,2,0.0,105,51,55.5,-451195317,1729710017,63,53.0,5.109,20,2019-12-13 02:22:02
29.0,66,14.5,12485.96,29.0,5.411,2,0.0,105,49,51.5,-451195089,1729710705,51,52.5,5.411,20,2019-12-13 02:22:03
29.0,65,13.0,12491.6,29.0,5.558,2,0.0,105,49,46.0,-451194890,1729711427,63,48.0,5.558,20,2019-12-13 02:22:04
29.0,64,12.0,12497.37,29.0,5.65,2,0.0,106,51,49.5,-451194695,1729712168,77,43.0,5.65,20,2019-12-13 02:22:05
29.0,61,12.0,12502.99,29.0,5.627,2,0.0,107,54,62.0,-451194518,1729712897,78,41.0,5.627,20,2019-12-13 02:22:06
29.0,61,12.0,12508.75,29.0,5.749,2,0.0,108,55,62.0,-451194343,1729713645,70,41.0,5.749,20,2019-12-13 02:22:07
29.0,61,14.0,12514.45,29.0,5.816,2,0.0,109,54,58.5,-451194191,1729714394,70,49.5,5.816,20,2019-12-13 02:22:08
29.0,62,14.5,12520.47,29.0,5.802,2,0.0,110,53,58.5,-451194055,1729715191,69,50.5,5.802,20,2019-12-13 02:22:09
29.0,62,14.5,12526.47,29.0,5.79,2,0.0,110,53,60.0,-451193941,1729715991,67,48.0,5.79,20,2019-12-13 02:22:10
29.0,63,13.0,12532.45,29.0,5.719,2,0.0,110,50,55.0,-451193830,1729716788,57,48.5,5.719,20,2019-12-13 02:22:11
29.0,63,13.0,12537.77,29.0,5.606,2,0.0,111,51,50.0,-451193688,1729717486,48,48.5,5.606,20,2019-12-13 02:22:12
29.0,62,12.5,12542.6,29.0,5.642,2,0.0,111,51,46.0,-451193539,1729718113,44,45.5,5.642,20,2019-12-13 02:22:13
29.0,62,12.5,12548.75,29.0,5.841,2,0.0,110,48,44.0,-451193384,1729718924,41,43.5,5.841,21,2019-12-13 02:22:14
29.0,63,12.5,12554.7,29.0,5.845,2,0.0,110,44,44.0,-451193262,1729719713,41,42.5,5.845,21,2019-12-13 02:22:15
29.0,63,11.0,12560.14,29.0,5.489,2,0.0,110,44,43.5,-451193240,1729720449,44,36.5,5.489,21,2019-12-13 02:22:16
29.0,63,8.0,12565.52,29.0,5.272,2,0.0,109,42,43.5,-451193277,1729721175,43,28.5,5.272,21,2019-12-13 02:22:17
29.0,62,11.0,12570.77,29.0,4.924,2,0.0,109,48,43.5,-451193357,1729721879,58,39.5,4.924,21,2019-12-13 02:22:18
29.0,61,12.0,12575.68,29.0,4.709,2,0.0,108,51,47.5,-451193430,1729722538,79,43.0,4.709,21,2019-12-13 02:22:19
29.0,60,13.0,12580.46,29.0,4.221,2,0.0,107,53,63.0,-451193514,1729723176,91,47.0,4.221,21,2019-12-13 02:22:20
29.0,60,15.5,12585.96,29.0,4.534,2,0.0,106,53,66.5,-451193664,1729723896,92,57.5,4.534,21,2019-12-13 02:22:21
29.0,60,15.5,12591.81,29.0,5.129,2,0.0,105,53,65.0,-451193791,1729724672,85,57.5,5.129,21,2019-12-13 02:22:22
29.0,60,15.5,12597.68,29.0,5.434,2,0.0,104,51,65.0,-451193936,1729725446,83,57.5,5.434,21,2019-12-13 02:22:23
29.0,60,15.5,12603.66,29.0,5.599,2,0.0,104,51,65.5,-451194107,1729726227,93,56.5,5.599,21,2019-12-13 02:22:24
29.0,60,15.5,12609.83,29.0,5.682,2,0.0,104,52,67.5,-451194311,1729727023,100,55.0,5.682,21,2019-12-13 02:22:25
29.0,60,17.5,12615.91,29.0,5.663,2,0.0,104,54,70.5,-451194524,1729727801,97,60.5,5.663,21,2019-12-13 02:22:26
29.0,61,17.5,12621.66,29.0,5.657,2,0.0,104,56,70.5,-451194728,1729728536,104,60.5,5.657,21,2019-12-13 02:22:27
29.0,61,17.0,12627.5,29.0,5.635,2,0.0,104,56,68.5,-451194959,1729729273,96,58.0,5.635,21,2019-12-13 02:22:28
29.0,61,17.0,12633.33,29.0,5.635,2,0.0,104,55,67.0,-451195218,1729729992,84,57.5,5.635,21,2019-12-13 02:22:29
29.0,61,17.5,12638.93,29.0,5.625,2,0.0,104,50,62.5,-451195488,1729730669,91,58.5,5.625,21,2019-12-13 02:22:30
29.0,61,16.5,12644.62,29.0,5.621,2,0.0,103,52,65.0,-451195785,1729731342,77,57.5,5.621,21,2019-12-13 02:22:31
