Activity Date,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Athlete Weight,Bike Weight,Moving Time,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Max Cadence,Average Cadence,Average Heart Rate,Average Watts,Calories,Average Temperature,Total Work,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Grade Adjusted Distance,Average Elapsed Speed,60 Day Maximum Power 5s,60 Day Maximum Power 10s,60 Day Maximum Power 30s,60 Day Maximum Power 1.0min,60 Day Maximum Power 5.0min,60 Day Maximum Power 10.0min,60 Day Maximum Power 20.0min,60 Day Maximum Power 30.0min,60 Day Maximum Power 1.0 hr,60 Day Maximum Power 1.5 hr,60 Day Maximum Power 2.0 hr,FTP
2019-12-13 01:46:07,3859,22.97,139.0,11.0,84.0,,3811.0,10.1999998092651,5.98899984359741,126.0,120.0,12.0,40.0,16.3999996185303,0.0217667650431394,94.0,58.9911460876465,108.0,105.859436035156,141.0,20.0,351656.0,,127.0,3860.0,,,,,439.2,412.9,342.1,221.2,162.2,136.3,120.8,109.8,105.4,0.0,0.0,222.5
2019-12-20 23:05:01,4852,29.65,133.0,12.0,84.0,,4693.0,14.1000003814697,6.34299993515015,89.0,95.0,24.0,44.0,15.3999996185303,-0.0101151438429951,83.0,59.9687042236328,103.0,112.488006591797,148.0,20.0,461703.0,,122.0,4853.0,,,,,439.2,412.9,342.1,221.2,162.2,136.3,122.1,120.3,115.6,0.0,0.0,222.6
2019-12-21 23:25:29,5817,32.38,139.0,19.0,84.0,,5601.0,12.0,5.80000019073486,186.0,177.0,-25.0,45.0,15.6000003814697,0.0185283552855253,90.0,58.7580604553223,113.0,104.46622467041,253.0,20.0,479712.0,,117.0,5795.0,,,,,439.2,412.9,342.1,221.2,162.2,136.3,127.5,125.5,115.6,104.7,0.0,222.6
2019-12-24 01:19:17,3851,21.68,140.0,11.0,84.0,,3816.0,11.3999996185303,5.69700002670288,244.0,242.0,51.0,100.0,18.8999996185303,0.0138338096439838,95.0,59.9885711669922,107.0,110.310623168945,217.0,24.0,360425.0,,143.0,3852.0,,,,,473.0,452.0,342.1,262.0,162.2,146.7,139.7,134.0,115.6,104.7,0.0,222.6
2019-12-26 00:09:08,5843,32.36,131.0,14.0,80.0,,5740.0,10.8999996185303,5.65700006484985,195.0,174.0,-125.0,-47.0,43.5,0.0648839026689529,85.0,57.6036491394043,99.0,95.2890472412109,178.0,22.0,469856.0,,110.0,5837.0,,,,,473.0,452.0,342.1,262.0,162.2,146.7,139.7,134.0,115.6,104.7,0.0,222.7
2019-12-27 23:38:08,6953,32.84,139.0,15.0,80.0,,5381.0,12.8000001907349,6.11100006103516,233.0,188.0,-4.0,63.0,33.2999992370606,0.146125838160515,107.0,64.3773422241211,105.0,102.746635437012,241.0,28.0,460049.0,,125.0,5852.0,,,,,473.0,452.0,342.1,262.0,170.2,146.7,139.7,134.0,115.6,104.7,0.0,222.7
2019-12-31 01:48:12,5567,34.98,147.0,25.0,80.0,,5468.0,12.8000001907349,6.41200017929077,274.0,283.0,10.0,66.0,21.5,-0.0080027664080262,103.0,69.6453094482422,121.0,130.213470458984,535.0,24.0,593798.0,,150.0,5568.0,,,,,487.8,452.0,342.1,278.3,172.1,163.9,156.5,148.3,134.7,130.4,0.0,222.7
2020-01-02 03:43:00,3727,25.22,142.0,14.0,80.0,,3712.0,13.1999998092651,6.84600019454956,140.0,177.0,2.0,54.0,17.5,-0.162559077143669,99.0,71.9583358764648,117.0,142.300842285156,319.0,27.0,439224.0,,161.0,3728.0,,,,,514.4,452.0,342.1,278.3,185.0,175.4,166.4,153.6,143.4,130.4,0.0,222.7
2020-01-03 23:27:55,7352,45.79,140.0,25.0,80.0,,7336.0,13.0,6.2519998550415,451.0,453.0,28.0,82.0,19.6000003814697,0.0021838448010385,105.0,67.0734405517578,112.0,123.716979980469,460.0,28.0,756496.0,,144.0,7353.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,130.4,124.6,222.8
2020-01-05 01:30:44,5913,34.01,136.0,15.0,80.0,,5843.0,16.2000007629395,5.81799983978272,185.0,190.0,-28.0,58.0,17.3999996185303,-0.0117586189880967,99.0,67.9906692504883,101.0,108.20263671875,218.0,12.0,519548.0,,120.0,5914.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,130.4,124.6,222.8
2020-01-06 23:16:34,7623,47.69,144.0,28.0,80.0,,7623.0,13.3000001907349,6.28399991989136,466.0,453.0,69.0,124.0,19.0,0.0335460714995861,103.0,68.6155624389648,114.0,122.376693725586,544.0,17.0,767761.0,,143.0,7624.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,130.4,124.6,222.8
2020-01-18 01:09:07,9744,63.36,137.0,27.0,80.0,,8970.0,12.5,7.10500001907349,185.0,157.0,6.0,41.0,10.3999996185303,0.0378792658448219,94.0,74.1540069580078,110.0,121.673431396484,347.0,29.0,874687.0,,131.0,9739.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,136.1,130.1,223.0
2020-01-18 23:26:33,5665,37.37,125.0,17.0,80.0,,5332.0,9.39999961853027,7.02899980545044,3.0,0.0,59.0,65.0,6.09999990463257,0.0107027711346745,88.0,69.1718597412109,111.0,123.157127380371,163.0,23.0,555592.0,,126.0,5666.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,136.1,130.1,223.0
2020-01-20 23:14:56,5664,37.35,151.0,13.0,80.0,,5419.0,9.5,6.84999990463257,3.0,0.0,-9.0,-1.0,9.89999961853027,0.0133837629109621,85.0,68.0452880859375,99.0,119.535003662109,165.0,18.0,555761.0,,127.0,5665.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,136.1,130.1,223.0
2020-01-21 20:59:59,2669,19.44,141.0,11.0,80.0,,2635.0,11.3000001907349,7.45599985122681,51.0,20.0,7.0,43.0,12.0,0.174823373556137,94.0,77.5830917358398,121.0,134.996932983398,254.0,20.0,286802.0,,148.0,2670.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,143.4,136.1,130.1,223.0
2020-01-24 00:14:17,5543,37.34,125.0,14.0,80.0,,5381.0,8.89999961853027,6.92999982833862,,0.0,26.0,31.0,10.0,-0.0053558996878564,89.0,73.1250686645508,104.0,132.802093505859,162.0,20.0,593960.0,,142.0,5544.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,145.2,136.1,130.1,223.0
2020-01-25 02:49:30,7690,50.89,143.0,31.0,80.0,,7340.0,12.0,6.95800018310547,143.0,133.0,0.0,28.0,9.80000019073486,0.0078591639176011,95.0,75.0333023071289,121.0,122.186752319336,631.0,27.0,727087.0,,132.0,7691.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,145.2,136.1,130.1,223.0
2020-01-27 00:59:24,5635,37.79,122.0,14.0,80.0,,5486.0,10.0,6.89200019836426,6.0,0.0,3.0,13.8000001907349,10.0,0.0238115396350622,86.0,67.8686981201172,101.0,121.915756225586,164.0,24.0,578866.0,,128.0,5636.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,145.2,136.1,130.1,223.1
2020-01-29 01:33:10,7903,50.12,134.0,22.0,80.0,,7333.0,12.0,6.83199977874756,46.0,31.0,-75.0,-57.0,11.5,0.0199518762528896,88.0,68.9260864257813,110.0,126.237693786621,280.0,27.0,776760.0,,135.0,7904.0,,,,,514.4,452.0,342.1,278.7,185.0,175.4,166.4,153.6,145.2,138.4,130.1,223.1
2020-02-01 21:42:49,2097,20.21,160.0,60.0,80.0,8.0,2097.0,12.1000003814697,9.63799953460693,16.0,21.0,0.0,9.0,24.3999996185303,-0.0148391434922814,92.0,82.3483123779297,155.0,228.07926940918,577.0,14.0,403349.0,9.0,231.0,2098.0,0.0,104.0,,,514.4,452.0,342.1,292.9,244.6,238.9,233.6,232.9,145.2,138.4,130.1,223.1
2020-02-04 03:50:34,7986,47.71,144.0,29.0,80.0,8.0,7199.0,12.1000003814697,6.6479997634887695,98.0,80.0,-14.0,12.0,18.2000007629395,0.0356297008693218,94.0,73.091796875,121.0,123.109878540039,587.0,20.0,724249.0,,130.0,7987.0,,,,,514.4,452.0,342.1,292.9,244.6,238.9,233.6,232.9,145.2,138.4,130.1,223.2
2020-02-07 00:22:14,7998,51.69,140.0,24.0,80.0,8.0,7414.0,11.5,6.99900007247925,176.0,173.0,55.0,83.0,12.3000001907349,0.0077375876717269,98.0,75.4838638305664,113.0,126.360954284668,342.0,25.0,746630.0,,137.0,7970.0,,,,,514.4,452.0,342.1,292.9,244.6,238.9,233.6,232.9,145.2,138.6,130.1,223.2
2020-02-09 00:37:01,5705,38.41,139.0,20.0,80.0,8.0,5428.0,10.3999996185303,7.09499979019165,23.0,13.0,-23.0,-6.0,11.8000001907349,0.0338405966758728,94.0,73.3524322509766,118.0,120.302825927734,340.0,28.0,540973.0,,126.0,5706.0,,,,,514.4,452.0,342.1,292.9,244.6,238.9,233.6,232.9,145.2,138.6,130.1,223.2
2020-02-10 23:50:17,6516,43.18,139.0,20.0,80.0,8.0,5820.0,11.1999998092651,7.4520001411438,83.0,84.0,14.0,45.0,16.8999996185303,-0.0092625180259346,147.0,73.9319534301758,114.0,135.183715820313,356.0,22.0,794892.0,,145.0,6457.0,,,,,514.4,452.0,342.1,292.9,244.6,238.9,233.6,232.9,153.9,141.3,130.1,223.2
2020-02-12 23:24:55,3678,17.89,146.0,11.0,80.0,8.0,3283.0,14.8999996185303,5.45699977874756,155.0,150.0,31.0,97.0,22.5,0.0614841133356094,99.0,62.5993232727051,111.0,100.2578125,208.0,26.0,272523.0,,130.0,3679.0,,,,,514.4,452.0,320.2,292.9,244.6,238.9,233.6,232.9,153.9,141.3,130.1,223.3
2020-02-13 02:20:40,4153,22.52,144.0,13.0,80.0,8.0,3696.0,14.8000001907349,6.10200023651123,166.0,185.0,11.0,77.0,15.8999996185303,-0.0976848676800727,104.0,68.1931686401367,111.0,108.708435058594,240.0,31.0,329157.0,,134.0,4043.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,141.3,130.1,223.3
2020-02-14 23:32:52,9466,74.13,133.0,31.0,80.0,8.0,9297.0,10.8999996185303,7.98199987411499,4.0,5.0,-1.0,8.0,14.5,-0.0026976864319294,144.0,70.7959899902344,116.0,147.622772216797,350.0,16.0,1395488.0,,153.0,9467.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.3
2020-02-16 03:43:38,5725,42.75,144.0,29.0,80.0,8.0,5561.0,11.1000003814697,7.69299983978272,6.0,0.0,11.0,17.0,6.59999990463257,0.0093551715835928,148.0,72.2974319458008,126.0,133.12565612793,762.0,26.0,758704.0,,140.0,5726.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.3
2020-02-17 22:31:19,5627,40.06,133.0,16.0,80.0,8.0,5486.0,9.89999961853027,7.40299987792969,39.0,46.0,-1.0,12.0,10.8000001907349,-0.0174710862338542,132.0,74.5966415405273,110.0,133.842712402344,181.0,18.0,742595.0,,140.0,5628.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.3
2020-02-19 23:57:07,5827,40.35,149.0,18.0,80.0,8.0,5595.0,11.3000001907349,7.24399995803833,93.0,92.0,35.7999992370606,65.4000015258789,5.69999980926514,-0.0064424369484186,148.0,77.0870056152344,111.0,136.929870605469,205.0,16.0,758017.0,,144.0,5828.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.4
2020-02-22 01:13:22,1945,13.56,138.0,6.0,80.0,8.0,1886.0,12.8000001907349,7.19099998474121,82.0,83.0,2.40000009536743,25.6000003814697,8.30000019073486,0.0014746326487511,103.0,73.8463287353516,109.0,125.544143676758,79.0,22.0,187136.0,,139.0,1946.0,,,,,514.4,452.0,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.4
2020-02-24 22:35:39,6091,40.26,143.0,18.0,80.0,8.0,5671.0,11.1000003814697,7.13299989700317,94.0,93.0,0.600000023841858,28.6000003814697,6.09999990463257,0.0044705946929752,122.0,75.8836212158203,111.0,116.830078125,278.0,23.0,656581.0,,130.0,6092.0,,,,,514.4,445.8,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.4
2020-02-26 23:42:10,6078,41.28,138.0,19.0,80.0,8.0,5643.0,11.8000001907349,7.38899993896484,112.0,102.0,13.6000003814697,44.2000007629395,13.6999998092651,0.0130789242684841,121.0,76.3491592407227,114.0,138.392837524414,296.0,16.0,1532884.0,,145.0,6052.0,,,,,514.4,445.8,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.5
2020-02-28 21:43:19,3048,19.05,135.0,8.0,80.0,8.0,2828.0,15.8000001907349,6.79500007629395,55.0,59.0,5.59999990463257,35.7999992370606,3.40000009536743,-0.0335831083357334,153.0,74.4568939208984,108.0,114.438552856445,120.0,14.0,636945.0,,130.0,3036.0,,,,,514.4,445.8,330.4,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.5
2020-02-29 01:22:26,5284,38.01,144.0,23.0,80.0,8.0,5009.0,12.6999998092651,7.63800001144409,147.0,163.0,11.1999998092651,38.5999984741211,16.7000007629395,-0.0405125617980957,231.0,76.5298080444336,121.0,140.226119995117,508.0,24.0,1386055.0,,153.0,5285.0,,,,,514.4,445.8,360.9,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.5
2020-03-01 00:05:02,5521,38.11,128.0,17.0,80.0,8.0,5472.0,17.7000007629395,7.02199983596802,13.0,4.0,68.4000015258789,78.5999984741211,15.3999996185303,0.0183655694127082,140.0,69.8932266235352,112.0,114.642585754395,169.0,27.0,1244405.0,,125.0,5522.0,,,,,514.4,445.8,360.9,292.9,244.6,238.9,233.6,232.9,153.9,152.8,152.6,223.5
2020-03-03 00:22:43,7088,50.87,144.0,25.0,80.0,8.0,6662.0,11.8000001907349,7.66099977493286,187.0,179.0,4.19999980926514,33.4000015258789,6.69999980926514,0.0062902476638555,147.0,77.8497467041016,117.0,152.304916381836,505.0,17.0,2010874.0,,162.0,7072.0,,,,,479.4,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.5
2020-03-08 02:00:56,6249,41.65,133.0,17.0,80.0,8.0,5848.0,14.5,7.17999982833862,109.0,102.0,12.1999998092651,38.7999992370606,7.0,0.0052812127396464,143.0,75.0280227661133,109.0,131.203155517578,226.0,22.0,756067.0,,141.0,6224.0,,,,,479.4,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.6
2020-03-09 23:34:29,7379,52.01,135.0,21.0,80.0,8.0,6927.0,11.6999998092651,7.48999977111816,189.0,182.0,7.19999980926514,36.4000015258789,5.90000009536743,0.0030761186499148,130.0,75.3211364746094,110.0,140.849975585938,318.0,19.0,969105.0,,151.0,7380.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.6
2020-03-14 02:46:39,8670,60.21,140.0,27.0,80.0,8.0,8402.0,12.3999996185303,7.18599987030029,274.0,279.0,38.4000015258789,68.4000015258789,14.3000001907349,0.0046502514742314,137.0,73.040412902832,112.0,143.061538696289,337.0,17.0,1205066.0,,151.0,8671.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.7
2020-03-17 00:11:30,8143,53.92,135.0,24.0,80.0,8.0,7639.0,13.8000001907349,7.10200023651123,212.0,212.0,43.4000015258789,73.8000030517578,10.8000001907349,0.0070464322343468,109.0,72.8859329223633,112.0,130.937438964844,418.0,26.0,1005396.0,,142.0,8144.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.7
2020-03-19 01:30:32,7945,56.97,144.0,30.0,80.0,8.0,7538.0,13.5,7.55999994277954,197.0,197.0,-4.59999990463257,27.2000007629395,6.19999980926514,0.0172010697424411,135.0,74.9553680419922,119.0,145.042663574219,625.0,28.0,1109022.0,,157.0,7946.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,152.6,223.7
2020-03-21 01:50:41,8837,65.14,129.0,26.0,80.0,8.0,8590.0,9.5,7.56799983978272,34.0,45.0,-22.7999992370605,2.59999990463257,4.0,0.0288600735366344,112.0,69.6244583129883,109.0,152.546722412109,261.0,16.0,1336629.0,,157.0,8838.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,158.4,223.8
2020-03-22 03:09:29,5994,43.02,138.0,25.0,80.0,8.0,5775.0,10.8000001907349,7.45900011062622,52.0,58.0,26.2000007629395,31.3999996185303,4.0,0.0060432511381804,131.0,73.2244644165039,123.0,153.653671264648,646.0,17.0,891416.0,,158.0,5995.0,,,,,481.8,438.5,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,158.4,223.8
2020-03-24 01:29:26,8533,60.18,141.0,29.0,80.0,8.0,8046.0,11.3999996185303,7.48600006103516,205.0,203.0,14.6000003814697,47.0,5.59999990463257,0.014288586564362,115.0,73.2248306274414,117.0,152.876586914063,568.0,17.0,1237585.0,,160.0,8534.0,,,,,524.4,454.3,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,158.5,223.8
2020-03-26 02:28:32,6077,41.23,137.0,18.0,80.0,8.0,5746.0,12.8000001907349,7.2729997634887695,116.0,109.0,47.7999992370606,80.4000015258789,6.69999980926514,0.0310393329709768,105.0,72.4072570800781,113.0,147.352508544922,327.0,19.0,846966.0,,156.0,6072.0,,,,,524.4,454.3,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,158.5,223.8
2020-03-28 03:19:30,8569,63.79,134.0,29.0,80.0,8.0,8569.0,10.1999998092651,7.4520001411438,90.0,86.0,17.0,30.7999992370605,5.5,0.0175570603460073,103.0,69.7331466674805,116.0,137.537628173828,462.0,26.0,1197081.0,,147.0,8570.0,,,,,524.4,454.3,360.9,292.9,244.6,238.9,233.6,232.9,171.7,165.1,158.5,223.9
2020-04-07 00:49:49,7191,53.38,132.0,23.0,80.0,8.0,7032.0,9.80000019073486,7.52099990844727,20.0,28.0,2.79999995231628,11.1999998092651,2.79999995231628,0.0116146197542548,120.0,72.4235000610352,113.0,157.842910766602,225.0,14.0,1122418.0,,163.0,7192.0,,,,,524.4,454.3,360.9,264.6,202.0,189.1,183.0,179.8,171.7,165.6,158.5,224.0
2020-04-09 01:26:22,7690,63.8,144.0,47.0,80.0,8.0,7596.0,11.0,8.41600036621094,47.0,55.0,50.5999984741211,71.8000030517578,2.5,0.030093053355813,112.0,74.579460144043,128.0,180.664810180664,1193.0,17.0,1389215.0,,187.0,7691.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.0
2020-04-13 04:29:29,5734,42.9,144.0,28.0,80.0,8.0,5506.0,12.3999996185303,7.79199981689453,19.0,33.0,13.6000003814697,19.0,3.70000004768372,-0.0018644541269168,104.0,74.2692489624023,124.0,158.942489624023,722.0,15.0,879828.0,,164.0,5735.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.1
2020-04-15 00:35:24,9505,63.67,134.0,29.0,80.0,8.0,8681.0,10.3999996185303,7.29699993133545,149.0,123.0,56.4000015258789,82.1999969482422,4.30000019073486,0.0329829305410385,144.0,74.8836364746094,115.0,141.600021362305,375.0,21.0,1241330.0,,149.0,9074.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.1
2020-04-17 01:41:32,6990,53.47,139.0,29.0,80.0,8.0,6717.0,10.6000003814697,7.95100021362305,70.0,64.0,-37.4000015258789,-27.0,3.40000009536743,0.0134647144004702,117.0,76.9360656738281,121.0,167.889465332031,620.0,16.0,1140931.0,,173.0,6991.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.1
2020-04-18 03:15:36,9341,75.05,142.0,39.0,80.0,8.0,9252.0,10.1000003814697,8.11900043487549,47.0,61.0,60.4000015258789,69.8000030517578,4.09999990463257,0.0085276365280151,116.0,77.4840698242188,123.0,162.674102783203,895.0,13.0,1520080.0,,168.0,9342.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.1
2020-04-22 00:41:23,9432,70.29,130.0,28.0,80.0,8.0,9268.0,10.5,7.58199977874756,33.0,40.0,-99.8000030517578,-90.5999984741211,3.20000004768372,0.0062591666355729,143.0,72.2409744262695,110.0,144.765426635742,284.0,14.0,1359041.0,,149.0,9433.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.2
2020-04-24 02:11:21,5384,43.01,143.0,29.0,80.0,8.0,5320.0,10.1000003814697,8.09300041198731,38.0,35.0,-4.80000019073486,5.80000019073486,6.09999990463257,0.0172041002660989,178.0,72.5638275146484,125.0,158.571670532227,682.0,20.0,855727.0,,164.0,5385.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.2
2020-04-25 03:24:51,11029,80.81,139.0,36.0,80.0,8.0,10771.0,10.3999996185303,7.49499988555908,106.0,98.0,-33.0,-15.8000001907349,4.0,0.0170763544738292,169.0,73.3916015625,114.0,147.544326782227,481.0,19.0,1617699.0,,155.0,11029.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.2
2020-04-27 01:31:56,7292,54.74,135.0,23.0,80.0,8.0,7201.0,9.60000038146973,7.6100001335144,26.0,34.0,-9.39999961853027,8.19999980926514,5.30000019073486,0.0211906973272562,148.0,70.3768005371094,114.0,146.683929443359,275.0,15.0,1069742.0,,152.0,7293.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.2
2020-04-28 23:32:19,7338,53.46,139.0,24.0,80.0,8.0,7212.0,10.1999998092651,7.3899998664856,61.0,56.0,33.2000007629395,45.0,4.09999990463257,0.0179571490734815,134.0,71.8818283081055,114.0,149.374786376953,368.0,20.0,1088259.0,,158.0,7329.0,,,,,524.4,454.3,360.9,264.6,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.3
2020-04-30 00:34:25,5572,43.05,145.0,27.0,80.0,8.0,5476.0,10.1999998092651,7.84899997711182,37.0,42.0,69.5999984741211,76.5999984741211,4.0,0.0083624273538589,129.0,71.9987030029297,125.0,168.980804443359,709.0,11.0,932550.0,,174.0,5573.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.3
2020-05-02 00:51:52,13982,100.12,142.0,52.0,80.0,8.0,13845.0,10.0,7.23000001907349,232.0,241.0,52.4000015258789,64.1999969482422,5.5,-0.0075906254351139,135.0,69.009635925293,119.0,154.131332397461,768.0,12.0,2149093.0,,161.0,13983.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.3
2020-05-04 02:36:45,6804,53.4,142.0,29.0,80.0,8.0,6758.0,10.1000003814697,7.9060001373291,22.0,33.0,58.5999984741211,66.0,8.0,0.0074903140775859,146.0,72.7738876342773,122.0,169.675750732422,636.0,12.0,1155660.0,,175.0,6805.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.3
2020-05-06 00:49:27,7073,53.38,140.0,28.0,80.0,8.0,6959.0,11.3000001907349,7.66200017929077,87.0,73.0,-8.60000038146973,8.0,3.59999990463257,0.0232275854796171,156.0,71.1411056518555,119.0,162.775970458984,514.0,17.0,1140991.0,,170.0,7074.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.4
2020-05-08 01:28:54,5724,43.08,139.0,24.0,80.0,8.0,5639.0,11.1000003814697,7.64400005340576,60.0,49.0,-31.3999996185303,-17.0,3.5,0.0269222110509872,112.0,69.6536560058594,121.0,155.820541381836,522.0,18.0,881515.0,,164.0,5725.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.4
2020-05-09 03:22:58,14059,100.19,138.0,51.0,80.0,8.0,13984.0,9.10000038146973,7.16099977493286,157.0,182.0,-23.0,9.80000019073486,8.39999961853027,-0.0291448291391134,144.0,67.6509475708008,119.0,160.423156738281,755.0,13.0,2242131.0,,166.0,14060.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.4
2020-05-11 04:45:50,7112,53.33,132.0,22.0,80.0,8.0,7005.0,9.30000019073486,7.60799980163574,2.0,1.0,13.8000001907349,17.7999992370605,5.5,0.001500000944361,135.0,70.370735168457,112.0,160.948013305664,259.0,12.0,1124524.0,,165.0,7113.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.4
2020-05-13 03:56:28,6905,53.4,141.0,30.0,80.0,8.0,6857.0,10.1000003814697,7.78599977493286,4.0,7.0,51.4000015258789,60.4000015258789,2.90000009536743,-0.0078649623319506,136.0,70.3648300170898,123.0,174.354095458984,688.0,12.0,1194148.0,,179.0,6906.0,,,,,524.4,454.3,313.3,261.4,206.8,202.7,199.3,199.2,196.8,192.4,185.9,224.4
2020-05-14 00:44:11,6393,53.34,154.0,69.0,80.0,8.0,6302.0,10.0,8.47299957275391,12.0,2.0,28.2000007629395,39.0,1.89999997615814,0.0157458465546369,137.0,70.6231307983398,135.0,200.889266967773,1241.0,11.0,1262616.0,,207.0,6394.0,,,,,524.4,454.3,313.3,261.5,235.6,231.9,229.5,226.3,217.8,210.2,185.9,224.5
2020-05-16 00:29:10,14347,105.02,136.0,46.0,80.0,8.0,14156.0,9.60000038146973,7.38600015640259,21.0,2.0,13.0,32.2000007629395,3.5,0.0142820281907916,149.0,68.4198760986328,113.0,155.026992797852,557.0,15.0,2191376.0,,161.0,14348.0,,,,,524.4,454.3,313.3,261.5,235.6,231.9,229.5,226.3,217.8,210.2,185.9,224.5
2020-05-18 04:35:36,6757,53.4,145.0,27.0,80.0,8.0,6581.0,10.3999996185303,8.11699962615967,12.0,9.0,13.3999996185303,21.3999996185303,4.09999990463257,0.0071158115752041,141.0,72.1751098632813,121.0,176.293121337891,537.0,15.0,1157404.0,,182.0,6758.0,,,,,524.4,454.3,313.3,261.5,235.6,231.9,229.5,226.3,217.8,210.2,185.9,224.5
2020-05-20 04:57:24,6888,53.27,136.0,24.0,80.0,8.0,6832.0,10.3999996185303,7.80000019073486,12.0,7.0,18.3999996185303,27.3999996185303,2.90000009536743,0.0075076767243444,150.0,72.6776885986328,118.0,167.564514160156,390.0,12.0,1139882.0,,172.0,6889.0,,,,,524.4,454.3,313.3,261.5,235.6,231.9,229.5,226.3,217.8,210.2,185.9,224.5
2020-05-22 01:08:38,5170,43.1,144.0,39.0,,8.0,5111.0,11.3000001907349,8.43379020690918,7.0,0.0,8.0,17.0,1.79999995231628,0.0143834492191672,101.0,71.1326751708984,130.468994140625,199.124435424805,939.0,11.0,1015739.0,,204.0,5171.0,,,,,524.4,454.3,313.3,261.5,235.6,231.9,229.5,226.3,217.8,210.2,185.9,224.6
