Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Media
8437202626,"23 Jan 2023, 06:15:49",Afternoon Run,Run,,2011,7.04,173.0,76,false,,,activities/8437202626.gpx,,,2011.0,2002.0,7045.4296875,4.905981540679932,3.519195795059204,8.948026657104492,8.548029899597168,5.699999809265137,14.0,15.319881439208984,0.005677439272403717,,,,,,163.8955841064453,,,783.5230712890625,,,76.0,,,,,,,,,,,,,0.0,,1.0,7085.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.503446102142334,0.0,,,,,,""
8446191252,"24 Jan 2023, 20:08:06",Morning Run,Run,,1306,5.03,180.0,67,false,,,activities/8446191252.gpx,,,1306.0,1263.0,5030.16015625,5.774023532867432,3.982708215713501,16.080278396606445,21.680299758911133,9.0,16.600000381469727,6.618863582611084,-0.11132846027612686,,,,,,172.1274871826172,,,556.2012939453125,,,67.0,,,,,,,,,,,,,0.0,,1.0,5029.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8515775203704834,445.5,,,,,,""
8452893162,"26 Jan 2023, 01:10:08",Lunch Run,Run,"",3204,10.53,170.0,99,false,,,activities/8452893162.gpx,,,3204.0,3197.0,10535.9296875,4.901953220367432,3.295567750930786,11.331046104431152,11.331000328063965,5.699999809265137,15.699999809265137,8.718356132507324,0.0,,,,,,157.6694793701172,,,1167.9476318359375,,,99.0,,,,,,,,,,,0.0,,0.0,,1.0,10561.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.288367748260498,0.0,,,,,,""
8457488722,"26 Jan 2023, 22:07:22",Morning Run,Run,,2781,10.05,180.0,124,false,,,activities/8457488722.gpx,,,2781.0,2768.0,10058.8603515625,5.295996189117432,3.633981227874756,11.085148811340332,10.785149574279785,0.0,15.699999809265137,37.14427185058594,0.0029867240227758884,,,,,,168.08692932128906,,,1114.86865234375,,,124.0,,,,,,,,,,,,,0.0,,1.0,10081.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6169939041137695,0.0,,,,,,""
8462291115,"27 Jan 2023, 21:51:30",Morning Run,Run,,3116,10.30,174.0,106,false,,,activities/8462291115.gpx,,,3116.0,3079.0,10303.8095703125,4.656054496765137,3.3464791774749756,42.42284393310547,37.82284164428711,5.400000095367432,18.399999618530273,18.98436164855957,0.0447533093392849,,,,,,160.94386291503906,,,1146.9150390625,,,106.0,,,,,,,,,,,,,0.0,,1.0,10371.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3067424297332764,9055.599609375,,,,,,""
8468277054,"28 Jan 2023, 22:35:59",Morning Run,Run,,4433,15.26,172.0,165,false,,,activities/8468277054.gpx,,,4433.0,4429.0,15261.3896484375,4.737890720367432,3.445786714553833,27.179176330566406,27.179176330566406,5.699999809265137,15.600000381469727,27.342233657836914,0.0,,,,,,162.41201782226562,,,1693.8275146484375,,,165.0,,,,,,,,,,,,,0.0,,1.0,15317.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4426774978637695,122.0,,,,,,""
8478583647,"30 Jan 2023, 20:11:29",Morning Run,Run,,1841,6.29,167.0,47,false,,,activities/8478583647.gpx,,,1841.0,1836.0,6292.52001953125,4.85400390625,3.4272985458374023,30.915508270263672,30.815500259399414,6.0,16.600000381469727,10.79842472076416,0.0015944589395076036,,,,,,152.5587158203125,,,696.4625244140625,,,47.0,,,,,,,,,,,,,0.0,,1.0,6298.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.417990207672119,1258.699951171875,,,,,,""
8485895748,"1 Feb 2023, 06:16:04",Afternoon Run,Run,,1601,6.04,176.0,58,false,,,activities/8485895748.gpx,,,1601.0,1601.0,6047.52001953125,6.286035060882568,3.777339220046997,2.7488889694213867,2.7488889694213867,7.099999904632568,10.0,4.284473896026611,0.0,,,,,,160.8781280517578,,,665.2564697265625,,,58.0,,,,,,,,,,,,,0.0,,1.0,6016.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.777339220046997,0.0,,,,,,""
8500784460,"3 Feb 2023, 23:19:32",Morning Run,Run,,6244,21.21,180.0,274,false,,,activities/8500784460.gpx,,,6244.0,6219.0,21216.1796875,5.280004978179932,3.4115097522735596,43.02629852294922,42.92629623413086,6.300000190734863,15.600000381469727,13.717041015625,0.0004717277188319713,,,,,,167.27586364746094,,,2355.64501953125,,,274.0,,,,,,,,,,,,,0.0,,1.0,21302.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.397850751876831,688.4000244140625,,,,,,""
8506238027,"4 Feb 2023, 22:41:28",Morning Run,Run,,1102,4.02,174.0,44,false,,,activities/8506238027.gpx,,,1102.0,1095.0,4028.35009765625,4.995995998382568,3.678858518600464,9.779394149780273,10.379393577575684,16.100000381469727,26.0,12.512999534606934,-0.014964123256504536,,,,,,165.10304260253906,,,445.3989562988281,,,44.0,,,,,,,,,,,,,0.0,,1.0,4027.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6554901599884033,267.8999938964844,,,,,,""
8518846461,"7 Feb 2023, 06:14:58",Afternoon Run,Run,,1810,6.59,175.0,70,false,,,activities/8518846461.gpx,,,1810.0,1802.0,6596.56005859375,4.906005859375,3.6606881618499756,6.743333339691162,8.743332862854004,5.699999809265137,14.0,9.042996406555176,-0.0304802767932415,,,,,,163.94203186035156,,,728.0444946289062,,,70.0,,,,,,,,,,,,,0.0,,1.0,6583.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6445083618164062,103.30000305175781,,,,,,""
8524741698,"8 Feb 2023, 06:17:06",Afternoon Run,Run,,2702,10.06,184.0,121,false,,,activities/8524741698.gpx,,,2702.0,2695.0,10067.58984375,5.196093559265137,3.735654830932617,4.546666622161865,6.3466668128967285,5.699999809265137,10.0,5.674614906311035,-0.017888536676764488,,,,,,167.7034149169922,,,1113.7628173828125,,,121.0,,,,,,,,,,,,,0.0,,1.0,10071.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7259769439697266,0.0,,,,,,""
8545419815,"11 Feb 2023, 22:13:59",Morning Run,Run,,2248,7.61,164.0,62,false,,,activities/8545419815.gpx,,,2248.0,2238.0,7617.18017578125,4.943999290466309,3.4035656452178955,60.04789733886719,61.247894287109375,46.20000076293945,93.5,11.658029556274414,-0.015838364139199257,,,,,,154.2290496826172,,,848.334716796875,,,62.0,,,,,,,,,,,,,0.0,,1.0,7671.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.388425350189209,2293.0,,,,,,""
8557909938,"14 Feb 2023, 06:16:25",Afternoon Run,Run,,1784,6.54,174.0,70,false,,,activities/8557909938.gpx,,,1784.0,1752.0,6542.0400390625,5.487988471984863,3.734041213989258,7.086666584014893,9.08666706085205,5.699999809265137,14.0,16.85384750366211,-0.03106873296201229,,,,,,164.95362854003906,,,714.4761962890625,,,70.0,,,,,,,,,,,,,0.0,,1.0,6461.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.667062759399414,91.69999694824219,,,,,,""
8563578203,"15 Feb 2023, 06:15:21",Afternoon Run,Run,,1995,7.08,180.0,83,false,,,activities/8563578203.gpx,,,1995.0,1995.0,7082.25,5.529980659484863,3.549999952316284,4.814975261688232,4.814975261688232,7.099999904632568,10.0,4.083803176879883,0.0,,,,,,165.5579071044922,,,782.7047729492188,,,83.0,,,,,,,,,,,,,0.0,,1.0,7078.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.549999952316284,0.0,,,,,,""
8569272688,"16 Feb 2023, 06:16:06",Afternoon Run,Run,,1846,6.53,177.0,73,false,,,activities/8569272688.gpx,,,1846.0,1846.0,6538.8701171875,5.02001953125,3.5421831607818604,4.821249961853027,4.821249961853027,7.099999904632568,10.0,3.8805150985717773,0.0,,,,,,164.2943115234375,,,723.7207641601562,,,73.0,,,,,,,,,,,,,0.0,,1.0,6544.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5421831607818604,0.0,,,,,,""
8578502760,"17 Feb 2023, 22:35:27",Morning Run,Run,,6068,20.03,182.0,246,false,,,activities/8578502760.gpx,,,6068.0,5997.0,20029.23046875,4.871874809265137,3.3398749828338623,82.24407196044922,82.1440658569336,4.800000190734863,53.0,23.167871475219727,0.0005012674373574555,,,,,,165.6361541748047,,,2215.206787109375,,,246.0,,,,,,,,,,,,,0.0,,1.0,20032.400390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3007960319519043,0.0,,,,,,""
8596481875,"21 Feb 2023, 06:17:11",Afternoon Run,Run,,1891,6.66,168.0,56,false,,,activities/8596481875.gpx,,,1891.0,1887.0,6661.0498046875,4.893994331359863,3.529968023300171,6.739607810974121,8.739607810974121,5.699999809265137,14.0,8.715167999267578,-0.030206462368369102,,,,,,156.71990966796875,,,734.3697509765625,,,56.0,,,,,,,,,,,,,0.0,,1.0,6641.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.522501230239868,100.80000305175781,,,,,,""
8602280979,"22 Feb 2023, 06:14:47",Afternoon Run,Run,,1822,6.58,175.0,69,false,,,activities/8602280979.gpx,,,1822.0,1822.0,6584.8798828125,5.697998046875,3.6140942573547363,6.746250152587891,8.74625015258789,5.699999809265137,14.0,9.724442481994629,-0.03043713979423046,,,,,,163.36790466308594,,,729.1945190429688,,,69.0,,,,,,,,,,,,,0.0,,1.0,6594.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6140942573547363,102.0999984741211,,,,,,""
8607661027,"23 Feb 2023, 06:16:18",Afternoon Run,Run,,2017,7.00,178.0,84,false,,,activities/8607661027.gpx,,,2017.0,2014.0,7006.169921875,5.091992378234863,3.478733777999878,14.216666221618652,16.21666717529297,5.699999809265137,22.200000762939453,18.659818649291992,-0.028689878061413765,,,,,,165.7258758544922,,,777.1978759765625,,,84.0,,,,,,,,,,,,,0.0,,1.0,7028.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.473559617996216,0.0,,,,5228.0,,""
8616214426,"24 Feb 2023, 19:39:32",Morning Run,Run,,4546,15.38,177.0,183,false,,,activities/8616214426.gpx,,,4546.0,4538.0,15387.1904296875,5.166015625,3.390742778778076,25.16204071044922,25.262041091918945,5.699999809265137,15.600000381469727,11.450479507446289,-0.0006506722420454025,,,,,,164.37588500976562,,,1705.3389892578125,,,183.0,,,,,,,,,,,,,0.0,,1.0,15421.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3847756385803223,842.5999755859375,,,,11846.0,,""
8621953737,"25 Feb 2023, 20:49:45",Morning Run,Run,,1529,5.52,173.0,50,false,,,activities/8621953737.gpx,,,1529.0,1519.0,5520.4599609375,5.086035251617432,3.634272575378418,27.444921493530273,27.24489974975586,6.400000095367432,19.600000381469727,13.367315292358398,0.0036336088087409735,,,,,,160.1322784423828,,,613.8030395507812,,,50.0,,,,,,,,,,,,,0.0,,1.0,5550.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.610503673553467,0.0,,,,4066.0,,""
8629228175,"27 Feb 2023, 06:14:14",Afternoon Run,Run,,1310,5.07,171.0,45,false,,,activities/8629228175.gpx,,,1310.0,1281.0,5076.0,5.690039157867432,3.962529182434082,0.0,0.20000000298023224,6.800000190734863,8.199999809265137,1.9966527223587036,-0.003987010568380356,,,,,,161.88046264648438,,,555.1176147460938,,,45.0,,,,,,,,,,,,,0.0,,1.0,5020.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8748092651367188,0.0,,,,3580.0,,""
8634210422,"28 Feb 2023, 04:20:11",Afternoon Run,Run,,3209,10.88,170.0,95,false,,,activities/8634210422.gpx,,,3209.0,3209.0,10884.26953125,5.725976467132568,3.3917949199676514,48.838130950927734,49.03813171386719,5.5,18.399999618530273,14.106842041015625,-0.0018416070379316807,,,,,,156.19525146484375,,,1211.4833984375,,,95.0,,,,,,,,,,,,,0.0,,1.0,10955.599609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3917949199676514,9391.599609375,,,,8306.0,,""
8640155637,"1 Mar 2023, 06:12:03",Afternoon Run,Run,,1455,5.02,162.0,30,false,,,activities/8640155637.gpx,,,1455.0,1438.0,5023.8798828125,4.993945121765137,3.4936578273773193,0.0,0.10000000149011612,6.800000190734863,8.199999809265137,5.982054710388184,-0.0020130446646362543,,,,,,148.6478729248047,,,549.8539428710938,,,30.0,,,,,,,,,,,,,0.0,,1.0,4972.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.45283842086792,0.0,,,,3898.0,,""
8645685531,"2 Mar 2023, 06:17:38",Afternoon Run,Run,,1783,6.26,166.0,53,false,,,activities/8645685531.gpx,,,1783.0,1783.0,6268.2900390625,4.671972751617432,3.5155861377716064,6.760526180267334,6.760526180267334,6.699999809265137,14.0,7.707780361175537,0.0,,,,,,156.64120483398438,,,693.2224731445312,,,53.0,,,,,,,,,,,,,0.0,,1.0,6268.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5155861377716064,106.19999694824219,,,,4646.0,,""
8654916644,"3 Mar 2023, 21:25:32",Morning Run,Run,,4777,16.09,169.0,155,false,,,activities/8654916644.gpx,,,4777.0,4719.0,16091.919921875,4.530004978179932,3.410027503967285,32.75283432006836,35.652835845947266,1.7000000476837158,15.699999809265137,16.40696907043457,-0.01804717257618904,,,,,,160.46029663085938,,,1786.0301513671875,,,155.0,,,,,,,,,,,,,0.0,,1.0,16151.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.368624687194824,1222.699951171875,,,,12316.0,,""
8671687768,"6 Mar 2023, 20:11:06",Morning Run,Run,,1885,6.62,165.0,54,false,,,activities/8671687768.gpx,,,1885.0,1885.0,6626.93017578125,6.743994235992432,3.515612840652466,19.946880340576172,19.9468994140625,4.300000190734863,14.199999809265137,7.933525562286377,0.0,,,,,,155.84439086914062,,,733.109130859375,,,54.0,,,,,,,,,,,,,0.0,,1.0,6629.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.515612840652466,2306.10009765625,,,,4926.0,,""
8679217215,"8 Mar 2023, 06:14:00",Afternoon Run,Run,,1818,7.03,171.0,67,false,,,activities/8679217215.gpx,,,1818.0,1818.0,7038.7001953125,5.841992378234863,3.8716723918914795,4.832724571228027,4.732724189758301,7.099999904632568,10.0,3.786935567855835,0.0014444896951317787,,,,,,162.8048553466797,,,766.58203125,,,67.0,,,,,,,,,,,,,0.0,,1.0,6932.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.8716723918914795,0.0,,,,5160.0,,""
8684433454,"9 Mar 2023, 06:18:01",Afternoon Run,Run,,1981,7.03,171.0,65,false,,,activities/8684433454.gpx,,,1981.0,1974.0,7038.919921875,5.044043064117432,3.5658154487609863,4.81528377532959,4.81528377532959,7.099999904632568,10.0,3.659266471862793,0.0,,,,,,159.7710723876953,,,773.3717651367188,,,65.0,,,,,,,,,,,,,0.0,,1.0,6993.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.553215503692627,0.0,,,,5172.0,,""
8693418860,"10 Mar 2023, 22:24:17",Morning Run,Run,,7781,25.04,186.0,346,false,,,activities/8693418860.gpx,,,7781.0,7666.0,25048.19921875,4.848046779632568,3.2674405574798584,100.27074432373047,100.07073974609375,4.800000190734863,53.0,9.482156753540039,0.0008002029499039054,,,,,,167.9894561767578,,,2773.65283203125,,,346.0,,,,,,,,,,,,,0.0,,1.0,25082.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.219149112701416,285.1000061035156,,,,19744.0,,""
8705106157,"12 Mar 2023, 21:27:32",Morning Run,Run,,3284,11.09,167.0,104,false,,,activities/8705106157.gpx,,,3284.0,3279.0,11091.5595703125,4.988037109375,3.3826043605804443,11.902302742004395,11.802302360534668,5.699999809265137,15.699999809265137,13.274518013000488,0.0009047153871506453,,,,,,159.9459228515625,,,1225.471923828125,,,104.0,,,,,,,,,,,,,0.0,,1.0,11082.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3774542808532715,756.9000244140625,,,,8520.0,,""
8711073953,"14 Mar 2023, 06:15:41",Afternoon Run,Run,,1237,5.10,183.0,64,false,,,activities/8711073953.gpx,,,1237.0,1225.0,5104.91015625,6.139990329742432,4.16727352142334,0.0,2.200000047683716,5.699999809265137,8.199999809265137,2.617810010910034,-0.04335128888487816,,,,,,171.84791564941406,,,561.2991333007812,,,64.0,,,,,,,,,,,,,0.0,,1.0,5075.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.126847267150879,0.0,,,,3434.0,,""
8716716438,"15 Mar 2023, 06:19:02",Afternoon Run,Run,,1757,6.25,168.0,55,false,,,activities/8716716438.gpx,,,1757.0,1739.0,6251.91015625,5.5419921875,3.5951180458068848,6.737500190734863,6.637499809265137,6.699999809265137,14.0,7.6963067054748535,0.0016124194953590631,,,,,,159.55055236816406,,,688.7218017578125,,,55.0,,,,,,,,,,,,,0.0,,1.0,6228.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5582869052886963,99.69999694824219,,,,4566.0,,""
8727798063,"17 Mar 2023, 06:13:13",Afternoon Run,Run,,1473,5.10,164.0,42,false,,,activities/8727798063.gpx,,,1473.0,1473.0,5105.56982421875,6.38733434677124,3.4661030769348145,0.0,0.30000001192092896,6.800000190734863,8.199999809265137,2.1479763984680176,-0.0059363627806305885,,,,,,155.58595275878906,,,559.264404296875,,,42.0,,,,,,,,,,,,,0.0,,1.0,5057.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4661030769348145,0.0,,,,3852.0,,""
8731801270,"17 Mar 2023, 21:07:49",Morning Run,Run,,6823,22.17,174.0,236,false,,,activities/8731801270.gpx,,,6823.0,6619.0,22176.19921875,4.5439453125,3.3503851890563965,81.22399139404297,83.6240005493164,5.199999809265137,36.599998474121094,11.060612678527832,-0.010834075510501862,,,,,,162.1993865966797,,,2459.226318359375,,,236.0,,,,,,,,,,,,,0.0,,1.0,22239.099609375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2502124309539795,1592.199951171875,,,,17266.0,,""
8744941180,"20 Mar 2023, 06:14:08",Afternoon Run,Run,,1947,6.36,167.0,45,false,,,activities/8744941180.gpx,,,1947.0,1931.0,6365.669921875,4.513989448547363,3.2965664863586426,7.076973915100098,7.476973533630371,6.699999809265137,14.0,17.70557403564453,-0.006324891000986099,,,,,,150.5159912109375,,,702.4006958007812,,,45.0,,,,,,,,,,,,,0.0,,1.0,6351.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2694761753082275,93.69999694824219,,,,4926.0,,""
8750327729,"21 Mar 2023, 06:12:14",Afternoon Run,Run,,1665,6.29,171.0,57,false,,,activities/8750327729.gpx,,,1665.0,1660.0,6294.25,5.306054592132568,3.7917168140411377,6.748070240020752,6.748070240020752,6.800000190734863,14.0,8.34354305267334,0.0,,,,,,161.9732666015625,,,691.1988525390625,,,57.0,,,,,,,,,,,,,0.0,,1.0,6250.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.7803304195404053,105.9000015258789,,,,4456.0,,""
8756432650,"22 Mar 2023, 06:14:16",Afternoon Run,Run,,2839,10.04,167.0,85,false,,,activities/8756432650.gpx,,,2839.0,2835.0,10046.25,4.979000568389893,3.5436508655548096,12.65526294708252,12.65526294708252,5.699999809265137,15.699999809265137,16.085453033447266,0.0,,,,,,157.72271728515625,,,1112.214599609375,,,85.0,,,,,,,,,,,,,0.0,,1.0,10057.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5386579036712646,0.0,,,,7384.0,,""
8762107789,"23 Mar 2023, 06:14:01",Afternoon Run,Run,,1416,5.12,164.0,38,false,,,activities/8762107789.gpx,,,1416.0,1373.0,5124.2900390625,5.242089748382568,3.732185125350952,0.0,-0.10000000149011612,6.800000190734863,8.199999809265137,5.017919540405273,0.0020021984819322824,,,,,,155.00584411621094,,,552.7401123046875,,,38.0,,,,,,,,,,,,,0.0,,1.0,4998.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6188488006591797,0.0,,,,3758.0,,""
8771906271,"24 Mar 2023, 22:47:00",Morning Run,Run,,8454,27.04,166.0,251,false,,,activities/8771906271.gpx,,,8454.0,8200.0,27048.869140625,6.290625095367432,3.298642635345459,46.0281867980957,46.22818374633789,5.699999809265137,15.600000381469727,23.916955947875977,-0.0007398372981697321,,,,,,157.97787475585938,,,3001.494384765625,,,251.0,,,,,,,,,,,,,0.0,,1.0,27142.900390625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.1995351314544678,1449.0,,,,21520.0,,""
8784392011,"27 Mar 2023, 06:13:24",Afternoon Run,Run,,2379,7.62,170.0,58,false,,,activities/8784392011.gpx,,,2379.0,2318.0,7625.83984375,4.760058403015137,3.2898359298706055,7.082679748535156,7.082679748535156,6.699999809265137,14.0,15.410597801208496,0.0,,,,,,151.22019958496094,,,829.4032592773438,,,58.0,,,,,,,,,,,,,0.0,,1.0,7500.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2054812908172607,106.30000305175781,,,,5982.0,,""
8789788168,"28 Mar 2023, 06:16:16",Afternoon Run,Run,,1197,5.10,180.0,64,false,,,activities/8789788168.gpx,,,1197.0,1193.0,5103.66015625,6.739990234375,4.278005123138428,0.0,-0.10000000149011612,6.800000190734863,8.199999809265137,1.4724279642105103,0.0019693372305482626,,,,,,172.6574249267578,,,561.929443359375,,,64.0,,,,,,,,,,,,,0.0,,1.0,5081.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.263709545135498,0.0,,,,3338.0,,""
8795720045,"29 Mar 2023, 06:18:25",Afternoon Run,Run,,2742,10.03,166.0,84,false,,,activities/8795720045.gpx,,,2742.0,2738.0,10030.509765625,5.421972751617432,3.6634440422058105,10.850896835327148,13.050896644592285,5.699999809265137,15.699999809265137,8.994290351867676,-0.022080838680267334,,,,,,158.13377380371094,,,1104.2086181640625,,,84.0,,,,,,,,,,,,,0.0,,1.0,9985.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.658099889755249,0.0,,,,7224.0,,""
8801284991,"30 Mar 2023, 06:11:09",Afternoon Run,Run,,1717,6.27,167.0,59,false,,,activities/8801284991.gpx,,,1717.0,1712.0,6278.669921875,5.054003715515137,3.667447328567505,6.744117736816406,7.044117450714111,6.699999809265137,14.0,8.601494789123535,-0.004814157262444496,,,,,,163.03656005859375,,,691.4752807617188,,,59.0,,,,,,,,,,,,,0.0,,1.0,6253.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.6567676067352295,115.0,,,,4496.0,,""
8810321885,"31 Mar 2023, 21:54:19",Morning Run,Run,,6129,21.19,175.0,250,false,,,activities/8810321885.gpx,,,6129.0,6070.0,21195.0,5.246835708618164,3.49176287651062,71.09803771972656,71.09803771972656,2.5,23.0,27.65740394592285,0.0,,,,,,166.14527893066406,,,2373.62548828125,,,250.0,,,,,,,,,,,,,0.0,,1.0,21465.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.4581496715545654,640.5,,,,15782.0,,""
8823116396,"3 Apr 2023, 06:03:54",Afternoon Run,Run,,1553,5.03,161.0,40,false,,,activities/8823116396.gpx,,,1553.0,1548.0,5032.52001953125,4.273974418640137,3.2509818077087402,19.5534725189209,19.553499221801758,6.400000095367432,14.300000190734863,13.631912231445312,0.0,,,,,,153.1741485595703,,,553.469970703125,,,40.0,,,,,,,,,,,,,0.0,,1.0,5005.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.2405152320861816,0.0,,,,3964.0,,""
8829021794,"4 Apr 2023, 07:12:18",Afternoon Run,Run,,1817,6.50,167.0,53,false,,,activities/8829021794.gpx,,,1817.0,1778.0,6506.52001953125,11.303666114807129,3.6594600677490234,14.53496265411377,14.53496265411377,6.699999809265137,22.200000762939453,22.240276336669922,0.0,,,,,,156.53945922851562,,,723.7760620117188,,,53.0,,,,,,,,,,,,,0.0,,1.0,6545.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.580913543701172,97.4000015258789,,,,4738.0,,""
8835240124,"5 Apr 2023, 07:12:55",Afternoon Run,Run,,1772,6.51,170.0,58,false,,,activities/8835240124.gpx,,,1772.0,1758.0,6512.27001953125,4.968066215515137,3.7043628692626953,14.503987312316895,14.503987312316895,6.699999809265137,22.18400001525879,21.974563598632812,0.0,,,,,,160.76856994628906,,,721.1774291992188,,,58.0,,,,,,,,,,,,,0.0,,1.0,6521.7001953125,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.675096035003662,104.9000015258789,,,,4684.0,,""
8845384755,"7 Apr 2023, 00:47:49",Morning Run,Run,,2954,10.42,171.0,114,false,,,activities/8845384755.gpx,,,2954.0,2951.0,10422.4599609375,6.610058784484863,3.5318400859832764,11.320956230163574,11.320956230163574,5.699999809265137,15.699999809265137,8.411189079284668,0.0,,,,,,163.83694458007812,,,1153.1739501953125,,,114.0,,,,,,,,,,,,,0.0,,1.0,10428.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.5282533168792725,0.0,,,,7668.0,,""
8850704902,"7 Apr 2023, 22:29:05",Morning Run,Run,,4769,16.11,169.0,147,false,,,activities/8850704902.gpx,,,4769.0,4708.0,16112.349609375,4.841992378234863,3.4223341941833496,48.334537506103516,48.234500885009766,2.5,17.200000762939453,20.951406478881836,0.000621248094830662,,,,,,158.41615295410156,,,1792.2447509765625,,,147.0,,,,,,,,,,,,,0.0,,1.0,16207.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.3785593509674072,697.2999877929688,,,,12208.0,,""
8857045837,"9 Apr 2023, 00:28:22",Morning Run,Run,,1834,6.10,159.0,44,false,,,activities/8857045837.gpx,,,1834.0,1819.0,6102.7099609375,4.338800430297852,3.354980707168579,29.434326171875,29.43429946899414,4.5,14.800000190734863,15.236603736877441,0.0,,,,,,151.0384979248047,,,676.9338989257812,,,44.0,,,,,,,,,,,,,0.0,,1.0,6121.60009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.327540874481201,2600.199951171875,,,,4748.0,,""
