full_path,score,event_id
/ntfsl/data/fit_processed_data/plots/running_2020-05-05_22-32-30.png,0.6805984,575
/ntfsl/data/fit_processed_data/plots/running_2019-05-16_22-53-58.png,0.0005007075,307
/ntfsl/data/fit_processed_data/plots/running_2017-10-29_11-47-30.png,0.0005007075,32
/ntfsl/data/fit_processed_data/plots/running_2019-08-30_21-59-58.png,0.0005007075,402
/ntfsl/data/fit_processed_data/plots/running_2018-03-24_14-44-44.png,0.0009867565,103
/ntfsl/data/fit_processed_data/plots/running_2020-06-12_12-58-52.png,0.7319808,604
/ntfsl/data/fit_processed_data/plots/running_2018-06-18_23-35-39.png,0.0005007075,123
/ntfsl/data/fit_processed_data/plots/running_2019-06-20_23-43-26.png,0.0005007075,341
/ntfsl/data/fit_processed_data/plots/running_2018-08-05_15-08-16.png,0.0005007075,147
/ntfsl/data/fit_processed_data/plots/running_2018-08-01_11-02-28.png,0.0005007075,145
/ntfsl/data/fit_processed_data/plots/running_2017-10-21_13-40-02.png,0.0005007075,26
/ntfsl/data/fit_processed_data/plots/running_2020-08-08_16-22-00.png,0.0005007075,651
/ntfsl/data/fit_processed_data/plots/running_2021-05-11_22-40-32.png,0.0005007075,829
/ntfsl/data/fit_processed_data/plots/running_2019-09-28_00-17-48.png,0.0005007075,426
/ntfsl/data/fit_processed_data/plots/running_2020-04-11_14-04-49.png,0.5523225,559
/ntfsl/data/fit_processed_data/plots/running_2019-07-17_10-33-47.png,0.0005007075,370
/ntfsl/data/fit_processed_data/plots/running_2017-09-27_23-48-23.png,0.0005007075,6
/ntfsl/data/fit_processed_data/plots/running_2020-07-22_12-22-22.png,0.0005007075,635
/ntfsl/data/fit_processed_data/plots/running_2017-09-29_23-29-22.png,0.00055616576,7
/ntfsl/data/fit_processed_data/plots/running_2019-07-26_03-06-09.png,0.0005007075,377
/ntfsl/data/fit_processed_data/plots/running_2020-03-10_22-36-22.png,0.0005007075,541
/ntfsl/data/fit_processed_data/plots/running_2019-09-22_14-49-06.png,0.0005007075,423
/ntfsl/data/fit_processed_data/plots/running_2019-07-07_14-23-09.png,0.0005007075,360
/ntfsl/data/fit_processed_data/plots/running_2019-09-16_23-31-49.png,0.0005007075,417
/ntfsl/data/fit_processed_data/plots/running_2020-06-10_12-14-23.png,0.66472995,602
/ntfsl/data/fit_processed_data/plots/running_2018-01-06_15-00-16.png,0.0005007075,64
/ntfsl/data/fit_processed_data/plots/running_2020-08-07_12-58-50.png,0.0005007075,648
/ntfsl/data/fit_processed_data/plots/running_2019-01-18_14-41-03.png,0.0005007075,223
/ntfsl/data/fit_processed_data/plots/running_2018-10-18_22-49-25.png,0.0005007075,181
/ntfsl/data/fit_processed_data/plots/running_2019-05-24_00-00-04.png,0.0005007075,315
/ntfsl/data/fit_processed_data/plots/running_2021-04-14_22-53-35.png,0.0005007075,815
/ntfsl/data/fit_processed_data/plots/running_2018-03-06_00-36-58.png,0.0005007075,90
/ntfsl/data/fit_processed_data/plots/running_2018-11-17_19-37-11.png,0.0005007075,192
/ntfsl/data/fit_processed_data/plots/running_2021-02-07_22-33-07.png,0.0005007075,777
/ntfsl/data/fit_processed_data/plots/running_2020-01-10_00-56-42.png,0.0005007075,495
/ntfsl/data/fit_processed_data/plots/running_2017-10-18_23-56-22.png,0.0005007075,24
/ntfsl/data/fit_processed_data/plots/running_2020-10-30_22-23-18.png,0.0019155263,717
/ntfsl/data/fit_processed_data/plots/running_2020-09-13_16-07-51.png,0.0005007075,681
/ntfsl/data/fit_processed_data/plots/running_2019-11-27_02-07-56.png,0.0005007075,471
/ntfsl/data/fit_processed_data/plots/running_2020-09-08_22-32-09.png,0.0005007075,677
/ntfsl/data/fit_processed_data/plots/running_2021-03-28_18-03-23.png,0.0005007075,804
/ntfsl/data/fit_processed_data/plots/running_2019-06-26_10-35-51.png,0.0005007075,348
/ntfsl/data/fit_processed_data/plots/running_2017-12-19_00-10-43.png,0.0005007075,61
/ntfsl/data/fit_processed_data/plots/running_2017-11-21_00-37-46.png,0.0005007075,46
/ntfsl/data/fit_processed_data/plots/running_2019-01-04_21-04-20.png,0.0005007075,213
/ntfsl/data/fit_processed_data/plots/running_2020-05-11_23-52-41.png,0.5521175,580
/ntfsl/data/fit_processed_data/plots/running_2019-10-16_11-18-09.png,0.0005007075,439
/ntfsl/data/fit_processed_data/plots/running_2020-02-22_01-11-08.png,0.0005007075,527
/ntfsl/data/fit_processed_data/plots/running_2018-10-01_23-41-03.png,0.0005007075,175
/ntfsl/data/fit_processed_data/plots/running_2017-10-05_22-59-23.png,0.0005007075,14
/ntfsl/data/fit_processed_data/plots/running_2019-05-06_23-40-15.png,0.0005007075,298
/ntfsl/data/fit_processed_data/plots/running_2019-09-11_00-26-39.png,0.0005007075,412
/ntfsl/data/fit_processed_data/plots/running_2019-02-24_17-57-06.png,0.0005007075,249
/ntfsl/data/fit_processed_data/plots/running_2018-01-25_13-26-58.png,0.0005007075,78
/ntfsl/data/fit_processed_data/plots/running_2019-08-19_23-35-52.png,0.0005007075,394
/ntfsl/data/fit_processed_data/plots/running_2021-02-25_23-09-58.png,0.0005007075,785
/ntfsl/data/fit_processed_data/plots/running_2018-09-10_23-42-21.png,0.0005007075,165
/ntfsl/data/fit_processed_data/plots/running_2021-05-13_22-20-17.png,0.0005007075,831
/ntfsl/data/fit_processed_data/plots/running_2020-11-26_15-39-34.png,0.0016723056,733
